"date","price","dividend","ratio","iratio"
2010-08-31,1049.33,2.18,0.458715596330275,104.128440366972
2010-09-30,1141.2,2.03,0.492610837438424,111.822660098522
2010-10-29,1183.26,1.95,0.512820512820513,116.410256410256
2010-11-30,1180.55,1.97,0.50761421319797,115.228426395939
2010-12-31,1257.64,1.87,0.53475935828877,121.390374331551
2011-01-31,1286.12,1.84,0.543478260869565,123.369565217391
2011-02-28,1327.22,1.82,0.549450549450549,124.725274725275
2011-03-31,1325.83,1.88,0.531914893617021,120.744680851064
2011-04-29,1363.61,1.89,0.529100529100529,120.10582010582
2011-05-31,1345.2,1.95,0.512820512820513,116.410256410256
2011-06-30,1320.64,1.99,0.50251256281407,114.070351758794
2011-07-29,1292.28,2.05,0.487804878048781,110.731707317073
2011-08-31,1218.89,2.18,0.458715596330275,104.128440366972
2011-09-30,1131.42,2.38,0.420168067226891,95.3781512605042
2011-10-31,1253.3,2.16,0.462962962962963,105.092592592593
2011-11-30,1246.96,2.2,0.454545454545455,103.181818181818
2011-12-30,1257.6,2.21,0.452488687782805,102.714932126697
2012-01-31,1312.41,2.14,0.467289719626168,106.07476635514
2012-02-29,1365.68,2.09,0.478468899521531,108.612440191388
2012-03-30,1408.47,2.05,0.487804878048781,110.731707317073
2012-04-30,1397.91,2.12,0.471698113207547,107.075471698113
2012-05-31,1310.33,2.28,0.43859649122807,99.5614035087719
2012-06-29,1362.16,2.2,0.454545454545455,103.181818181818
2012-07-31,1379.32,2.27,0.440528634361233,100
2012-08-31,1406.58,2.25,0.444444444444444,100.888888888889
2012-09-28,1440.67,2.22,0.45045045045045,102.252252252252
2012-10-31,1412.16,2.27,0.440528634361233,100
2012-11-30,1416.18,2.28,0.43859649122807,99.5614035087719
2012-12-31,1426.19,2.29,0.436681222707424,99.1266375545852
2013-01-31,1498.11,2.21,0.452488687782805,102.714932126697
2013-02-28,1514.68,2.22,0.45045045045045,102.252252252252
2013-03-29,1569.19,2.16,0.462962962962963,105.092592592593
2013-04-30,1597.57,2.17,0.460829493087558,104.608294930876
2013-05-31,1630.74,2.15,0.465116279069767,105.581395348837
2013-06-28,1606.28,2.2,0.454545454545455,103.181818181818
2013-07-31,1685.72,2.11,0.4739336492891,107.582938388626
2013-08-30,1632.97,2.19,0.45662100456621,103.65296803653
2013-09-30,1681.55,2.14,0.467289719626168,106.07476635514
2013-10-31,1756.54,2.06,0.485436893203884,110.194174757282
2013-11-29,1805.81,2.01,0.497512437810945,112.935323383085
2013-12-31,1848.36,1.98,0.505050505050505,114.646464646465
2014-01-31,1782.59,2.08,0.480769230769231,109.134615384615
2014-02-28,1859.45,2.04,0.490196078431373,111.274509803922
2014-03-31,1872.33,2.03,0.492610837438424,111.822660098522
2014-04-30,1883.95,2.05,0.487804878048781,110.731707317073
2014-05-30,1923.57,2.04,0.490196078431373,111.274509803922
2014-06-30,1960.23,2.01,0.497512437810945,112.935323383085
2014-07-31,1930.67,2.05,0.487804878048781,110.731707317073
2014-08-29,2003.37,2,0.5,113.5
2014-09-30,1972.28,2.04,0.490196078431373,111.274509803922
2014-10-31,2018.05,2.01,0.497512437810945,112.935323383085
2014-11-28,2067.56,1.97,0.50761421319797,115.228426395939
2014-12-31,2058.9,2.01,0.497512437810945,112.935323383085
2015-01-30,1994.99,2.08,0.480769230769231,109.134615384615
2015-02-27,2104.5,1.99,0.50251256281407,114.070351758794
2015-03-31,2067.89,2.02,0.495049504950495,112.376237623762
2015-04-30,2085.51,2.05,0.487804878048781,110.731707317073
2015-05-29,2107.39,2.05,0.487804878048781,110.731707317073
2015-06-30,2063.11,2.1,0.476190476190476,108.095238095238
2015-07-31,2103.84,2.07,0.483091787439614,109.661835748792
2015-08-31,1972.18,2.22,0.45045045045045,102.252252252252
2015-09-30,1920.03,2.29,0.436681222707424,99.1266375545852
2015-10-30,2079.36,2.13,0.469483568075117,106.572769953052
2015-11-30,2080.41,2.14,0.467289719626168,106.07476635514
2015-12-31,2043.94,2.2,0.454545454545455,103.181818181818
2016-01-29,1940.24,2.3,0.434782608695652,98.6956521739131
2016-02-29,1932.23,2.31,0.432900432900433,98.2683982683983
2016-03-31,2059.74,2.17,0.460829493087558,104.608294930876
2016-04-29,2065.3,2.19,0.45662100456621,103.65296803653
2016-05-31,2096.96,2.16,0.462962962962963,105.092592592593
2016-06-30,2098.86,2.17,0.460829493087558,104.608294930876
2016-07-29,2173.6,2.12,0.471698113207547,107.075471698113
2016-08-31,2170.95,2.11,0.4739336492891,107.582938388626
2016-09-30,2168.27,2.12,0.471698113207547,107.075471698113
2016-10-31,2126.15,2.17,0.460829493087558,104.608294930876
2016-11-30,2198.81,2.12,0.471698113207547,107.075471698113
2016-12-30,2238.83,2.1,0.476190476190476,108.095238095238
2017-01-31,2278.87,2.08,0.480769230769231,109.134615384615
2017-02-28,2363.64,2.03,0.492610837438424,111.822660098522
2017-03-31,2362.72,2.02,0.495049504950495,112.376237623762
2017-04-28,2384.2,2.01,0.497512437810945,112.935323383085
2017-05-31,2411.8,2.01,0.497512437810945,112.935323383085
2017-06-30,2423.41,2.01,0.497512437810945,112.935323383085
2017-07-31,2470.3,1.99,0.50251256281407,114.070351758794
2017-08-31,2471.65,2,0.5,113.5
2017-09-29,2519.36,1.96,0.510204081632653,115.816326530612
2017-10-31,2575.26,1.92,0.520833333333333,118.229166666667
2017-11-30,2647.58,1.89,0.529100529100529,120.10582010582
2017-12-29,2673.61,1.87,0.53475935828877,121.390374331551
2018-01-31,2823.81,1.76,0.568181818181818,128.977272727273
2018-02-28,2713.83,1.87,0.53475935828877,121.390374331551
2018-03-30,2640.87,1.96,0.510204081632653,115.816326530612
2018-04-30,2648.05,1.97,0.50761421319797,115.228426395939
2018-05-31,2705.27,1.95,0.512820512820513,116.410256410256
2018-06-29,2718.37,1.95,0.512820512820513,116.410256410256
2018-07-31,2816.29,1.92,0.520833333333333,118.229166666667
