"cohort","par_pctile","abs_mob","par_frac0","cohort_mean"
1946,11,0.908,0.072,0.857999980449677
1946,12,0.908,0.072,0.857999980449677
1946,13,0.91,0.072,0.857999980449677
1946,14,0.906,0.072,0.857999980449677
1946,15,0.906,0.072,0.857999980449677
1946,16,0.903,0.072,0.857999980449677
1946,17,0.906,0.072,0.857999980449677
1946,18,0.905,0.072,0.857999980449677
1946,19,0.902,0.072,0.857999980449677
1946,20,0.903,0.072,0.857999980449677
1946,21,0.903,0.072,0.857999980449677
1946,22,0.901,0.072,0.857999980449677
1946,23,0.901,0.072,0.857999980449677
1946,24,0.9,0.072,0.857999980449677
1946,25,0.899,0.072,0.857999980449677
1946,26,0.899,0.072,0.857999980449677
1946,27,0.899,0.072,0.857999980449677
1946,28,0.897,0.072,0.857999980449677
1946,29,0.896,0.072,0.857999980449677
1946,30,0.894,0.072,0.857999980449677
1946,31,0.896,0.072,0.857999980449677
1946,32,0.895,0.072,0.857999980449677
1946,33,0.894,0.072,0.857999980449677
1946,34,0.891,0.072,0.857999980449677
1946,35,0.892,0.072,0.857999980449677
1946,36,0.891,0.072,0.857999980449677
1946,37,0.89,0.072,0.857999980449677
1946,38,0.889,0.072,0.857999980449677
1946,39,0.889,0.072,0.857999980449677
1946,40,0.886,0.072,0.857999980449677
1946,41,0.884,0.072,0.857999980449677
1946,42,0.886,0.072,0.857999980449677
1946,43,0.888,0.072,0.857999980449677
1946,44,0.884,0.072,0.857999980449677
1946,45,0.884,0.072,0.857999980449677
1946,46,0.884,0.072,0.857999980449677
1946,47,0.882,0.072,0.857999980449677
1946,48,0.888,0.072,0.857999980449677
1946,49,0.886,0.072,0.857999980449677
1946,50,0.887,0.072,0.857999980449677
1946,51,0.889,0.072,0.857999980449677
1946,52,0.887,0.072,0.857999980449677
1946,53,0.887,0.072,0.857999980449677
1946,54,0.884,0.072,0.857999980449677
1946,55,0.886,0.072,0.857999980449677
1946,56,0.885,0.072,0.857999980449677
1946,57,0.885,0.072,0.857999980449677
