"byr","race","interval","year","type","vmn1","vsd1","vnu1","vnms1","vfin1","ctr1","ltax","xltax"
1947,1,4,1978,"TAXAB",10575.26,7382.56,250,4,0.175999999046326,15,0.296000003814697,0.216000005602837
1947,1,5,1978,"TAXAB",10221.9,7371.78,221,6,0.189999997615814,15,0.252999991178513,0.189999997615814
1947,1,6,1978,"TAXAB",9906.73,7315.44,219,5,0.215000003576279,15,0.232999995350838,0.150999993085861
1947,1,7,1978,"TAXAB",10426.42,6844.92,234,5,0.171000003814697,15,0.222000002861023,0.204999998211861
1947,1,8,1978,"TAXAB",10030.17,7815.64,208,5,0.225999996066093,15,0.216000005602837,0.135000005364418
1947,1,9,1978,"TAXAB",10311.38,7428.38,245,3,0.211999997496605,15,0.252999991178513,0.175999999046326
1947,1,10,1978,"TAXAB",9868.83,7023.89,253,7,0.17399999499321,15,0.24099999666214,0.197999998927116
1947,1,11,1978,"TAXAB",9700.88,7253.97,214,4,0.206000000238419,15,0.252000004053116,0.20100000500679
1947,1,12,1978,"TAXAB",10511.32,6907.81,222,8,0.135000005364418,15,0.275000005960464,0.211999997496605
1947,1,13,1978,"TAXAB",10669.61,7312.68,234,7,0.184000000357628,15,0.282000005245209,0.204999998211861
1947,1,14,1978,"TAXAB",10499.71,7568.2,235,6,0.187000006437302,15,0.259999990463257,0.209000006318092
1947,1,15,1978,"TAXAB",10099.5,7052.01,236,5,0.168999999761581,15,0.202999994158745,0.181999996304512
1947,1,16,1978,"TAXAB",11363.96,6642.46,236,8,0.136000007390976,15,0.229000002145767,0.148000001907349
1947,1,17,1978,"TAXAB",10209.88,7216.84,249,3,0.180999994277954,15,0.28099998831749,0.209000006318092
1947,1,18,1978,"TAXAB",10450.69,6978.15,210,5,0.175999999046326,15,0.232999995350838,0.175999999046326
1947,1,19,1978,"TAXAB",10091.57,6951.44,238,8,0.172000005841255,15,0.244000002741814,0.193000003695488
1947,1,20,1978,"TAXAB",11188.38,6956.04,225,8,0.111000001430511,15,0.280000001192093,0.195999994874001
1947,1,21,1978,"TAXAB",9771.94,7028.15,247,8,0.215000003576279,15,0.223000004887581,0.178000003099442
1947,1,22,1978,"TAXAB",9275.02,7317.92,239,9,0.212999999523163,15,0.25900000333786,0.222000002861023
1947,1,23,1978,"TAXAB",9688.37,6869.01,217,5,0.184000000357628,15,0.216999992728233,0.180000007152557
1947,1,24,1978,"TAXAB",9698.78,7500.13,229,5,0.223000004887581,15,0.236000001430511,0.170000001788139
1947,1,25,1978,"TAXAB",9643.08,7093.29,214,1.5,0.19200000166893,15,0.224000006914139,0.164000004529953
1947,1,26,1978,"TAXAB",10821.39,7132,254,4,0.165000006556511,15,0.256000012159348,0.180999994277954
1947,1,27,1978,"TAXAB",10150.97,7200.48,219,6,0.164000004529953,15,0.256000012159348,0.187000006437302
1947,1,28,1978,"TAXAB",10262.81,7181.55,231,9,0.186000004410744,15,0.28099998831749,0.211999997496605
1947,1,29,1978,"TAXAB",10289.14,7100.03,243,3,0.188999995589256,15,0.275999993085861,0.246999993920326
1947,1,30,1978,"TAXAB",10146.42,7186.07,254,4,0.188999995589256,15,0.263999998569489,0.216999992728233
1947,1,31,1978,"TAXAB",10463.74,7253.67,265,7,0.195999994874001,15,0.275000005960464,0.223000004887581
1947,1,32,1978,"TAXAB",9369.13,7113.76,238,9,0.234999999403954,15,0.231000006198883,0.185000002384186
1947,1,33,1978,"TAXAB",10499.83,6786.33,216,7,0.125,15,0.273000001907349,0.222000002861023
1947,1,34,1978,"TAXAB",10501.44,7234.85,212,8,0.179000005125999,15,0.273999989032745,0.222000002861023
1947,1,35,1978,"TAXAB",10158.62,6977.2,213,6,0.168999999761581,15,0.230000004172325,0.168999999761581
1947,1,36,1978,"TAXAB",10097.2,7092.86,247,3,0.181999996304512,15,0.263000011444092,0.218999996781349
1947,1,37,1978,"TAXAB",10082.44,7253.18,208,1.5,0.207000002264977,15,0.231000006198883,0.187999993562698
1947,1,38,1978,"TAXAB",10095.81,7315.63,231,7,0.221000000834465,15,0.259999990463257,0.211999997496605
1947,1,39,1978,"TAXAB",10490.98,6935.04,227,6,0.150000005960464,15,0.229000002145767,0.166999995708466
1947,1,40,1978,"TAXAB",10593.73,6865.67,225,1.5,0.142000004649162,15,0.252999991178513,0.217999994754791
1947,1,41,1978,"TAXAB",9751.88,7073.14,249,3,0.185000002384186,15,0.20100000500679,0.149000003933907
1947,1,42,1978,"TAXAB",10961.7,7127.93,234,1.5,0.187999993562698,15,0.321000009775162,0.264999985694885
1947,1,43,1978,"TAXAB",10820.34,7253.66,233,6,0.163000002503395,15,0.300000011920929,0.236000001430511
1947,1,44,1978,"TAXAB",9644.44,7245.34,226,0,0.216999992728233,15,0.211999997496605,0.177000001072884
1947,1,45,1978,"TAXAB",10074.27,7830.32,236,1.5,0.232999995350838,15,0.291999995708466,0.241999998688698
1947,1,46,1978,"TAXAB",10074.2,7162.39,214,6,0.167999997735023,15,0.270999997854233,0.224000006914139
1947,1,47,1978,"TAXAB",9938.54,7173.79,254,3,0.20100000500679,15,0.219999998807907,0.188999995589256
1947,1,48,1978,"TAXAB",10909.59,6904.28,240,5,0.145999997854233,15,0.287000000476837,0.229000002145767
1947,1,49,1978,"TAXAB",10554.67,7424.94,208,8,0.172999992966652,15,0.273999989032745,0.19200000166893
1947,1,50,1978,"TAXAB",10313.84,7298.54,231,5,0.186000004410744,15,0.250999987125397,0.168999999761581
1947,1,51,1978,"TAXAB",9509.85,7000.45,241,5,0.178000003099442,15,0.245000004768372,0.194999992847443
1947,1,52,1978,"TAXAB",10375.66,6926.97,228,5,0.210999995470047,15,0.254000008106232,0.206000000238419
1947,1,53,1978,"TAXAB",10083.42,7212.07,226,9,0.211999997496605,15,0.247999995946884,0.203999996185303
1947,1,54,1978,"TAXAB",10062.2,7529.4,269,5,0.178000003099442,15,0.226999998092651,0.186000004410744
1947,1,55,1978,"TAXAB",9691.32,7203.36,254,4,0.204999998211861,15,0.23199999332428,0.177000001072884
1947,1,56,1978,"TAXAB",9578.91,7118.15,232,4,0.216000005602837,15,0.202999994158745,0.146999999880791
1947,1,57,1978,"TAXAB",9621.46,7277.49,190,6,0.225999996066093,15,0.216000005602837,0.152999997138977
1947,1,58,1978,"TAXAB",9487.78,7092.21,224,7,0.195999994874001,15,0.187999993562698,0.151999995112419
1947,1,59,1978,"TAXAB",10104.46,7194.09,241,5,0.178000003099442,15,0.23199999332428,0.17399999499321
1947,1,60,1978,"TAXAB",10456.86,7528.3,247,3,0.206000000238419,15,0.266999989748001,0.210999995470047
1947,1,61,1978,"TAXAB",9407.4,7008.16,240,7,0.200000002980232,15,0.208000004291534,0.18299999833107
1947,1,62,1978,"TAXAB",10894.32,8299.46,241,8,0.17399999499321,15,0.29899999499321,0.261000007390976
1947,1,63,1978,"TAXAB",10712.7,6706.28,261,4,0.13400000333786,15,0.248999997973442,0.194999992847443
1947,1,64,1978,"TAXAB",9839.77,7324.61,230,6,0.17399999499321,15,0.209000006318092,0.17399999499321
1947,1,65,1978,"TAXAB",10122.12,7421.54,258,7,0.209000006318092,15,0.252000004053116,0.158999994397163
1947,1,66,1978,"TAXAB",10231.9,6975.59,212,8,0.179000005125999,15,0.25,0.197999998927116
1947,1,67,1978,"TAXAB",10594.52,7289.88,262,3,0.194999992847443,15,0.263000011444092,0.209999993443489
1947,1,68,1978,"TAXAB",10778.29,7285.34,244,8,0.175999999046326,15,0.294999986886978,0.20100000500679
1947,1,69,1978,"TAXAB",10225.26,7151.54,219,3,0.224000006914139,15,0.268999993801117,0.228000000119209
1947,1,70,1978,"TAXAB",10329.19,7028.93,240,11,0.187999993562698,15,0.261999994516373,0.229000002145767
1947,1,71,1978,"TAXAB",10736.2,7991.08,256,7,0.184000000357628,15,0.241999998688698,0.175999999046326
1947,1,72,1978,"TAXAB",9780.78,7742.99,239,3,0.233999997377396,15,0.284999996423721,0.243000000715256
1947,1,73,1978,"TAXAB",10443.69,7456.21,288,7,0.180999994277954,15,0.263999998569489,0.204999998211861
1947,1,1,1979,"TAXAB",12652.68,8547.11,237,3,0.159999996423721,17,0.159999996423721,0.135000005364418
1947,1,2,1979,"TAXAB",11492.96,8736.19,223,3,0.187999993562698,17,0.148000001907349,0.112000003457069
1947,1,3,1979,"TAXAB",11874.16,8643.11,215,4,0.200000002980232,17,0.152999997138977,0.129999995231628
1947,1,4,1979,"TAXAB",12205.4,8924.18,250,4,0.184000000357628,17,0.172000005841255,0.11599999666214
1947,1,5,1979,"TAXAB",11662.62,8810.18,221,6,0.180999994277954,17,0.163000002503395,0.118000000715256
1947,1,6,1979,"TAXAB",11752.42,8646.05,219,5,0.20100000500679,17,0.168999999761581,0.131999999284744
1947,1,7,1979,"TAXAB",12091.53,8444.28,234,5,0.166999995708466,17,0.150000005960464,0.128000006079674
1947,1,8,1979,"TAXAB",11542.63,9180.67,208,5,0.245000004768372,17,0.149000003933907,0.125
1947,1,9,1979,"TAXAB",12486.67,8658.34,245,3,0.180000007152557,17,0.146999999880791,0.114000000059605
1947,1,10,1979,"TAXAB",11994.88,9201.01,252,8,0.179000005125999,17,0.171000003814697,0.138999998569489
1947,1,11,1979,"TAXAB",11205.01,8876.86,214,4,0.215000003576279,17,0.140000000596046,0.0979999974370003
1947,1,12,1979,"TAXAB",12612.38,9122.11,221,9,0.153999999165535,17,0.158000007271767,0.100000001490116
1947,1,13,1979,"TAXAB",12408.9,9149.98,234,7,0.179000005125999,17,0.209000006318092,0.171000003814697
1947,1,14,1979,"TAXAB",12043.54,8561.11,233,8,0.193000003695488,17,0.172000005841255,0.155000001192093
1947,1,15,1979,"TAXAB",11379.83,8402.06,236,5,0.17399999499321,17,0.114000000059605,0.105999998748302
1947,1,16,1979,"TAXAB",12753.39,8372,235,9,0.144999995827675,17,0.131999999284744,0.0850000008940697
1947,1,17,1979,"TAXAB",12213.78,8485.76,249,3,0.177000001072884,17,0.180999994277954,0.141000002622604
1947,1,18,1979,"TAXAB",11812.8,8226.97,210,5,0.175999999046326,17,0.133000001311302,0.109999999403954
1947,1,19,1979,"TAXAB",12157.61,8903.26,237,9,0.165000006556511,17,0.165000006556511,0.135000005364418
1947,1,20,1979,"TAXAB",13004.89,8627.84,225,8,0.142000004649162,17,0.156000003218651,0.11599999666214
1947,1,21,1979,"TAXAB",12112.93,8771.83,247,8,0.202000007033348,17,0.162000000476837,0.120999999344349
1947,1,22,1979,"TAXAB",11449.35,9099.85,238,10,0.217999994754791,17,0.164000004529953,0.129999995231628
1947,1,23,1979,"TAXAB",11404.35,8647.86,217,5,0.184000000357628,17,0.160999998450279,0.13400000333786
1947,1,24,1979,"TAXAB",11494.37,8723.98,228,6,0.202000007033348,17,0.153999999165535,0.109999999403954
1947,1,25,1979,"TAXAB",12226.78,8977.63,214,1.5,0.167999997735023,17,0.158999994397163,0.103000000119209
1947,1,26,1979,"TAXAB",12431.67,8804.68,254,4,0.172999992966652,17,0.177000001072884,0.126000002026558
1947,1,27,1979,"TAXAB",11990.35,10224.88,219,6,0.195999994874001,17,0.145999997854233,0.109999999403954
1947,1,28,1979,"TAXAB",11907.17,8587.37,231,9,0.172999992966652,17,0.159999996423721,0.126000002026558
1947,1,29,1979,"TAXAB",11864.73,8541.11,243,3,0.209999993443489,17,0.165000006556511,0.148000001907349
1947,1,30,1979,"TAXAB",12060.15,8878.17,254,4,0.209000006318092,17,0.168999999761581,0.137999996542931
1947,1,31,1979,"TAXAB",12246.04,9020.5,264,8,0.178000003099442,17,0.181999996304512,0.136000007390976
1947,1,32,1979,"TAXAB",11679.54,8846.14,237,10,0.207000002264977,17,0.159999996423721,0.130999997258186
1947,1,33,1979,"TAXAB",12197.33,8323.47,215,8,0.149000003933907,17,0.166999995708466,0.135000005364418
1947,1,34,1979,"TAXAB",12394.59,8734.03,212,8,0.179000005125999,17,0.159999996423721,0.131999999284744
1947,1,35,1979,"TAXAB",12175.63,8477.82,213,6,0.18299999833107,17,0.159999996423721,0.112999998033047
1947,1,36,1979,"TAXAB",12275.01,8988.44,246,4,0.153999999165535,17,0.174999997019768,0.13400000333786
1947,1,37,1979,"TAXAB",11597.81,8829.1,208,1.5,0.18299999833107,17,0.19200000166893,0.138999998569489
1947,1,38,1979,"TAXAB",11806.31,8897.96,230,8,0.252000004053116,17,0.17399999499321,0.135000005364418
1947,1,39,1979,"TAXAB",11979.34,8634.21,227,6,0.188999995589256,17,0.166999995708466,0.128000006079674
1947,1,40,1979,"TAXAB",12562.79,8225.93,225,1.5,0.12899999320507,17,0.146999999880791,0.12899999320507
1947,1,41,1979,"TAXAB",11671.65,8666.59,248,4,0.209999993443489,17,0.144999995827675,0.125
1947,1,42,1979,"TAXAB",13225.84,9157.26,234,1.5,0.166999995708466,17,0.244000002741814,0.20100000500679
1947,1,43,1979,"TAXAB",12359.48,9020.63,233,6,0.188999995589256,17,0.196999996900558,0.163000002503395
1947,1,44,1979,"TAXAB",11374.09,9070.13,226,0,0.194999992847443,17,0.119000002741814,0.0799999982118607
1947,1,45,1979,"TAXAB",12210.94,12576.44,236,1.5,0.254000008106232,17,0.17399999499321,0.130999997258186
1947,1,46,1979,"TAXAB",11838.99,8613.15,214,6,0.130999997258186,17,0.153999999165535,0.120999999344349
1947,1,47,1979,"TAXAB",11670.11,8528.64,254,3,0.193000003695488,17,0.172999992966652,0.145999997854233
1947,1,48,1979,"TAXAB",12843.03,9039.76,240,5,0.125,17,0.19200000166893,0.142000004649162
1947,1,49,1979,"TAXAB",12244.24,8581.06,208,8,0.178000003099442,17,0.187999993562698,0.167999997735023
1947,1,50,1979,"TAXAB",11870.86,8586.19,230,6,0.200000002980232,17,0.151999995112419,0.104000002145767
1947,1,51,1979,"TAXAB",11488.69,8658.04,241,5,0.211999997496605,17,0.162000000476837,0.136999994516373
1947,1,52,1979,"TAXAB",12347.96,8727.85,228,5,0.166999995708466,17,0.193000003695488,0.153999999165535
1947,1,53,1979,"TAXAB",11897.62,8979.1,226,9,0.216999992728233,17,0.164000004529953,0.145999997854233
1947,1,54,1979,"TAXAB",12398.12,9117.53,269,5,0.196999996900558,17,0.166999995708466,0.123000003397465
1947,1,55,1979,"TAXAB",12302.91,8863.35,253,5,0.186000004410744,17,0.170000001788139,0.13400000333786
1947,1,56,1979,"TAXAB",11386.45,8516.37,232,4,0.189999997615814,17,0.137999996542931,0.120999999344349
1947,1,57,1979,"TAXAB",11349.28,8699.54,190,6,0.23199999332428,17,0.136999994516373,0.0949999988079071
1947,1,58,1979,"TAXAB",11219.79,8305.02,224,7,0.204999998211861,17,0.10700000077486,0.0850000008940697
1947,1,59,1979,"TAXAB",11957.77,8736.48,238,8,0.185000002384186,17,0.155000001192093,0.126000002026558
1947,1,60,1979,"TAXAB",12512.83,9014.83,247,3,0.194000005722046,17,0.206000000238419,0.158000007271767
1947,1,61,1979,"TAXAB",10889.32,8496.25,240,7,0.195999994874001,17,0.120999999344349,0.0920000001788139
1947,1,62,1979,"TAXAB",12897.57,9520.34,241,8,0.190999999642372,17,0.187000006437302,0.149000003933907
1947,1,63,1979,"TAXAB",12326.03,8302.47,261,4,0.145999997854233,17,0.175999999046326,0.149000003933907
1947,1,64,1979,"TAXAB",11528.79,8680.2,230,6,0.200000002980232,17,0.148000001907349,0.104000002145767
1947,1,65,1979,"TAXAB",11899.36,8936.45,258,7,0.202000007033348,17,0.178000003099442,0.123999997973442
1947,1,66,1979,"TAXAB",12249.19,8472.15,211,9,0.199000000953674,17,0.156000003218651,0.128000006079674
1947,1,67,1979,"TAXAB",12785.45,8976.59,262,3,0.18299999833107,17,0.164000004529953,0.115000002086163
1947,1,68,1979,"TAXAB",12757.11,8780.23,244,8,0.184000000357628,17,0.216999992728233,0.164000004529953
1947,1,69,1979,"TAXAB",12028.6,8697.03,219,3,0.187000006437302,17,0.17399999499321,0.142000004649162
1947,1,70,1979,"TAXAB",12048.15,8579.52,240,11,0.153999999165535,17,0.153999999165535,0.12899999320507
1947,1,71,1979,"TAXAB",12456.86,8678.15,255,8,0.180000007152557,17,0.195999994874001,0.157000005245209
1947,1,72,1979,"TAXAB",12053.68,9354.32,238,4,0.202000007033348,17,0.193000003695488,0.146999999880791
1947,1,73,1979,"TAXAB",12189.2,9339.45,288,7,0.177000001072884,17,0.20100000500679,0.156000003218651
1947,1,1,1980,"TAXAB",13613.44,9434.79,237,3,0.159999996423721,19,0.159999996423721,0.130999997258186
1947,1,2,1980,"TAXAB",12110.16,10060.26,223,3,0.210999995470047,19,0.157000005245209,0.116999998688698
1947,1,3,1980,"TAXAB",12967.72,9771.6,215,4,0.214000001549721,19,0.166999995708466,0.129999995231628
1947,1,4,1980,"TAXAB",13142.16,9907.52,250,4,0.19200000166893,19,0.164000004529953,0.131999999284744
1947,1,5,1980,"TAXAB",12885.19,9894.93,221,6,0.208000004291534,19,0.172000005841255,0.149000003933907
1947,1,6,1980,"TAXAB",12718.09,9573.71,219,5,0.215000003576279,19,0.145999997854233,0.119000002741814
1947,1,7,1980,"TAXAB",13201.88,9558.82,234,5,0.184000000357628,19,0.144999995827675,0.123999997973442
1947,1,8,1980,"TAXAB",12004.84,10184.07,208,5,0.268999993801117,19,0.129999995231628,0.096000000834465
1947,1,9,1980,"TAXAB",13567.84,9994.06,244,4,0.184000000357628,19,0.159999996423721,0.130999997258186
1947,1,10,1980,"TAXAB",12952.87,9680.36,252,8,0.189999997615814,19,0.150999993085861,0.130999997258186
1947,1,11,1980,"TAXAB",12589.64,9883.16,214,4,0.19200000166893,19,0.150000005960464,0.120999999344349
1947,1,12,1980,"TAXAB",13517.06,9786.74,221,9,0.163000002503395,19,0.163000002503395,0.104000002145767
1947,1,13,1980,"TAXAB",13583.44,9994.21,234,7,0.158000007271767,19,0.179000005125999,0.144999995827675
1947,1,14,1980,"TAXAB",13076.18,9572.23,233,8,0.180000007152557,19,0.145999997854233,0.12899999320507
1947,1,15,1980,"TAXAB",12801.85,10752.48,235,6,0.179000005125999,19,0.119000002741814,0.105999998748302
1947,1,16,1980,"TAXAB",14063.89,9537.16,235,9,0.162000000476837,19,0.165999993681908,0.128000006079674
1947,1,17,1980,"TAXAB",13920.33,10307.71,249,3,0.165000006556511,19,0.177000001072884,0.141000002622604
1947,1,18,1980,"TAXAB",13209.33,9670.4,210,5,0.194999992847443,19,0.157000005245209,0.123999997973442
1947,1,19,1980,"TAXAB",13045.03,9867.61,236,10,0.199000000953674,19,0.165000006556511,0.148000001907349
1947,1,20,1980,"TAXAB",14366.07,9850.49,225,8,0.133000001311302,19,0.168999999761581,0.119999997317791
1947,1,21,1980,"TAXAB",13163.48,10072.23,246,9,0.202999994158745,19,0.166999995708466,0.13400000333786
1947,1,22,1980,"TAXAB",12921.97,10265.96,238,10,0.209999993443489,19,0.155000001192093,0.13400000333786
1947,1,23,1980,"TAXAB",12386.56,9505.07,217,5,0.184000000357628,19,0.123999997973442,0.0970000028610229
1947,1,24,1980,"TAXAB",13094.85,10130.58,227,7,0.202999994158745,19,0.150000005960464,0.101000003516674
1947,1,25,1980,"TAXAB",13587.11,9558.93,214,1.5,0.158999994397163,19,0.158999994397163,0.10700000077486
1947,1,26,1980,"TAXAB",13524.61,10093.19,253,5,0.181999996304512,19,0.158000007271767,0.129999995231628
1947,1,27,1980,"TAXAB",13160.39,11485.17,219,6,0.20100000500679,19,0.187000006437302,0.142000004649162
1947,1,28,1980,"TAXAB",13543.68,9442.98,231,9,0.181999996304512,19,0.181999996304512,0.165000006556511
1947,1,29,1980,"TAXAB",12939.97,9972.86,242,4,0.244000002741814,19,0.165000006556511,0.140000000596046
1947,1,30,1980,"TAXAB",13415.31,9884.34,254,4,0.180999994277954,19,0.153999999165535,0.114000000059605
1947,1,31,1980,"TAXAB",14065.58,10157.99,264,8,0.17399999499321,19,0.178000003099442,0.143999993801117
1947,1,32,1980,"TAXAB",12784.06,9723.94,237,10,0.24099999666214,19,0.138999998569489,0.122000001370907
1947,1,33,1980,"TAXAB",12977.95,9112.42,215,8,0.163000002503395,19,0.10700000077486,0.101999998092651
1947,1,34,1980,"TAXAB",13317.87,9726.61,211,9,0.174999997019768,19,0.146999999880791,0.136999994516373
1947,1,35,1980,"TAXAB",13300.17,9760.16,213,6,0.18299999833107,19,0.150000005960464,0.122000001370907
1947,1,36,1980,"TAXAB",13304.23,9899.14,245,5,0.19200000166893,19,0.155000001192093,0.118000000715256
1947,1,37,1980,"TAXAB",12322.13,9900.49,206,4,0.217999994754791,19,0.136000007390976,0.10700000077486
1947,1,38,1980,"TAXAB",12462.86,10184.68,228,10,0.254000008106232,19,0.158000007271767,0.136000007390976
1947,1,39,1980,"TAXAB",13033.79,9660.36,227,6,0.180999994277954,19,0.136999994516373,0.0879999995231628
1947,1,40,1980,"TAXAB",14362.66,9538.14,224,3,0.146999999880791,19,0.146999999880791,0.12899999320507
1947,1,41,1980,"TAXAB",12798.31,9824.66,248,4,0.206000000238419,19,0.141000002622604,0.125
1947,1,42,1980,"TAXAB",13880.6,9915.54,234,1.5,0.187999993562698,19,0.204999998211861,0.179000005125999
1947,1,43,1980,"TAXAB",13791.16,10198.06,233,6,0.202000007033348,19,0.188999995589256,0.155000001192093
1947,1,44,1980,"TAXAB",12004.44,9835.16,226,0,0.234999999403954,19,0.123999997973442,0.111000001430511
1947,1,45,1980,"TAXAB",12552.89,11106.28,236,1.5,0.254000008106232,19,0.168999999761581,0.130999997258186
1947,1,46,1980,"TAXAB",12048,9736.74,214,6,0.181999996304512,19,0.130999997258186,0.116999998688698
1947,1,47,1980,"TAXAB",12686.75,9932.06,253,4,0.212999999523163,19,0.158000007271767,0.126000002026558
1947,1,48,1980,"TAXAB",13717.12,9807.29,240,5,0.142000004649162,19,0.12899999320507,0.100000001490116
1947,1,49,1980,"TAXAB",13846.01,9896.98,207,9,0.197999998927116,19,0.150000005960464,0.120999999344349
1947,1,50,1980,"TAXAB",12749.9,9700.86,230,6,0.203999996185303,19,0.135000005364418,0.096000000834465
1947,1,51,1980,"TAXAB",12639.84,10226.41,241,5,0.199000000953674,19,0.136999994516373,0.108000002801418
