"cz","cz_name","state","children_in_1980_82_cohorts","am_80_82_cohort","rm_80_82_cohort","p_child_in_q5_parent_in_q1_80_85_cohort","am_college_attendance","rm_college_attendance","am_teenage_birth","rm_teenage_birth","am_females","rm_females","am_males","rm_males","am_males_individual_income","rm_males_individual_income","am_cost_of_living_adjusted","rm_cost_of_living_adjusted","am_2011_2012_parent_income","rm_2011_2012_parent_income","am_single_parents","rm_single_parents","am_married_parents","rm_married_parents","am_83_85_cohort","rm_83_85_cohort","am_80_85_cohort","rm_80_85_cohort","am_white_80_zips","rm_white_80_zips","am_poverty_line","rm_poverty_line","am_college_quality","rm_college_quality"
26104,"Trenton","MO",566,45.55225,0.35661,0.108333334326744,27.295,0.82364,28.43875,-0.43525,47.85625,0.39337,43.151,0.33516,47.08875,0.32943,46.98875,0.35831,44.862,0.29348,,,44.88625,0.37601,49.71175,0.27591,47.61325,0.31353,45.55225,0.35661,76.03575,0.39391,35.77281,0.18033
26105,"Polk","MO",434,47.695,0.36524,0.0871369317173958,44.49425,0.66633,,,,,,,,,49.7465,0.36398,46.328,0.32792,,,48.06575,0.36943,49.154,0.31384,48.4445,0.33798,47.695,0.36524,82.32375,0.27423,40.32981,0.206995
26106,"Centerville","IA",1187,50.0485,0.2559,0.146718144416809,53.91375,0.55271,18.452,-0.23744,53.30975,0.17383,46.6715,0.3411,49.2595,0.34566,52.04875,0.24947,48.64875,0.24911,,,50.9385,0.24554,48.534,0.33652,49.29625,0.29609,50.0485,0.2559,79.9285,0.30646,44.4335,0.170415
26107,"Kirksville","MO",1237,47.20625,0.24945,0.113438047468662,48.797,0.62172,18.96,-0.22372,47.71625,0.31701,46.8035,0.18494,47.824,0.19816,48.76875,0.24399,45.37475,0.28287,43.6245,0.3439,49.32225,0.19909,46.70625,0.26657,46.9545,0.2583,47.20625,0.24945,78.244,0.2386,43.0955,0.18388
26201,"Bismarck","ND",5260,54.56275,0.24415,0.18674136698246,53.41525,0.59713,14.37775,-0.19109,55.161,0.2592,53.95725,0.22881,57.765,0.20424,55.69,0.23728,52.69825,0.24553,49.25425,0.29485,58.0455,0.17462,54.989,0.2344,54.77675,0.23903,54.75375,0.24031,85.5575,0.1453,48.70662,0.15781
26202,"East Grant UT","ND",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
26203,"Linton","ND",390,63.54975,0.06751,0.298913031816483,71.13275,0.38403,,,,,,,,,65.156,0.06072,61.477,0.10636,,,65.06175,0.02311,63.2445,0.16618,63.48425,0.11973,63.54975,0.06751,92.585,0.11392,55.21894,0.04977999
26204,"Steele","ND",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
26301,"Devils Lake","ND",1039,47.5035,0.46062,0.0964749529957771,52.321,0.86116,19.64375,-0.29357,47.22725,0.52989,47.74225,0.40041,50.43875,0.39431,47.9125,0.4651,42.44825,0.43521,39.833,0.47164,54.851,0.2776,47.75475,0.43827,47.64225,0.44765,55.10025,0.29265,73.15701,0.46712,47.13837,0.204365
26302,"Carrington","ND",321,59.4075,0.26106,0.333333343267441,68.52375,0.41995,,,,,,,,,60.499,0.26948,54.04675,0.29543,,,64.43449,0.13538,63.55775,0.18643,61.2985,0.22646,59.46875,0.24575,88.09975,0.21267,52.84744,0.127445
26303,"Turtle Mountain UT","ND",899,40.819,0.36312,0.0825545191764832,34.853,0.78676,29.00325,-0.15991,39.48325,0.41741,42.10275,0.31503,47.109,0.32328,41.125,0.35936,36.79725,0.35673,34.6985,0.27282,48.02025,0.21921,40.6215,0.41526,40.71175,0.38971,,,66.785,0.411,39.76812,0.173355
26304,"Minot","ND",3265,56.233,0.23352,0.224178403615952,58.7415,0.54002,13.83375,-0.16705,55.4715,0.24214,57.04275,0.22319,61.4655,0.18258,57.5585,0.22686,53.9165,0.21262,53.109,0.22656,57.8015,0.19938,57.04525,0.22101,56.6445,0.22654,56.79725,0.23349,86.95525,0.15801,48.17719,0.16155
26305,"Rugby","ND",533,59.953,0.2406,0.219101130962372,70.70675,0.30719,10.3605,-0.09826,61.06425,0.24537,58.67225,0.23769,61.503,0.25516,61.6065,0.2261,55.906,0.25548,,,59.79725,0.25473,59.83875,0.27451,59.9205,0.25542,60.09575,0.24227,88.43775,0.12459,55.37963,0.07718999
26401,"Ekalaka","SD",,,,0.229729726910591,,,,,,,,,,,,,,,,,,,,,59.82,0.05424,,,,,,0
26402,"Baker","MT",,,,0.212765961885452,,,,,,,,,,,,,,,,,,,,,60.1265,0.25706,,,,,,0
26403,"Bowman","ND",,,,0.469696968793869,,,,,,,,,,,,,,,,,,,,,64.66925,0.20809,,,,,,0
26404,"Lemmon","ND",450,61.26925,0.17901,0.357142865657806,67.613,0.4052,,,,,,,,,62.65375,0.17831,59.20425,0.15405,,,62.4955,0.13826,63.78575,0.10079,62.469,0.13928,61.26925,0.17901,90.6035,0.07718,52.90187,0.122075
26405,"Scobey","MT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
26406,"Wolf Point","MT",600,43.58925,0.30069,0.0941883772611618,44.10075,0.79783,22.04825,-0.23423,43.2395,0.2215,44.008,0.37864,48.74575,0.37795,44.29575,0.31111,39.70425,0.33557,,,51.96,0.1134,39.74325,0.49293,41.425,0.40928,,,68.96899,0.36488,41.90344,0.129425
26407,"Plentywood","MT",,,,0.318181812763214,,,,,,,,,,,,,,,,,,,,,59.66775,0.14975,,,,,,0
26408,"Glasgow","MT",658,51.10375,0.28047,0.166064977645874,52.73,0.557,15.51825,-0.10923,52.44725,0.19917,49.66575,0.36755,54.39525,0.33413,51.879,0.28244,48.469,0.27292,,,53.4935,0.21798,49.85775,0.23527,50.465,0.26104,52.64775,0.24763,81.02925,0.23705,43.45594,0.134355
26409,"Glendive","MT",590,57.0415,0.21402,0.266666680574417,61.91775,0.43303,12.0525,-0.20894,56.836,0.25632,57.11125,0.17093,59.948,0.17124,57.794,0.21236,54.381,0.21656,,,57.432,0.24168,59.6835,0.18874,58.39125,0.19785,57.0415,0.21402,86.02675,0.11871,49.035,0.085585
26410,"Dickinson","ND",1346,64.01925,0.15277,0.329207926988602,59.824,0.41168,9.0015,-0.02218,62.45675,0.18263,65.5245,0.12282,68.597,0.11068,65.51275,0.14383,58.88925,0.20737,,,65.79825,0.12453,62.37125,0.13173,63.18025,0.14245,64.2835,0.1483,90.75025,0.06989,50.92094,0.12346
26411,"Sidney","ND",1127,55.6295,0.32434,0.250569462776184,53.351,0.66808,13.151,-0.123,53.8555,0.36854,57.51675,0.27535,62.3175,0.24326,56.69775,0.31143,48.959,0.32952,47.20075,0.29495,60.75525,0.20945,54.21275,0.35247,54.9085,0.33882,61.04725,0.21717,82.75175,0.23707,47.14706,0.174275
26412,"Williston","ND",1316,61.42575,0.19227,0.338308453559875,62.56825,0.50161,15.50575,-0.23745,61.68,0.18348,61.1545,0.20098,65.787,0.16536,63.3905,0.17086,59.64725,0.13881,,,63.05525,0.16073,64.41625,0.18281,62.9145,0.18578,61.56225,0.18697,86.5615,0.12034,50.91075,0.155195
26501,"Brookings","SD",1600,53.75625,0.21161,0.16666667163372,53.28375,0.51383,14.78925,-0.19675,54.85525,0.19233,52.56725,0.23261,54.8245,0.21622,55.702,0.19464,51.42375,0.23927,50.9095,0.07662,54.98125,0.19325,55.126,0.19128,54.4625,0.20042,54.84875,0.19519,86.7775,0.1225,45.62681,0.1463
26502,"Madison","SD",681,54.305,0.30692,0.184357538819313,50.5485,0.61614,15.05325,-0.23491,55.17875,0.34131,53.42875,0.27403,56.3355,0.25462,56.285,0.28304,51.31825,0.30509,,,57.29525,0.22841,57.43225,0.19765,55.77625,0.25181,54.305,0.30692,85.97375,0.24651,44.47456,0.167285
26503,"Sioux Falls","SD",7866,49.384,0.26888,0.118633143603802,39.709,0.67428,16.604,-0.20728,51.0155,0.27714,47.77175,0.25927,50.72625,0.22993,50.6905,0.26494,49.378,0.25152,47.4205,0.34354,51.24575,0.22883,49.77125,0.25509,49.5885,0.2615,49.382,0.2688,82.20925,0.20725,39.84888,0.170465
26504,"Watertown","SD",1962,54.8025,0.24798,0.143529415130615,54.64525,0.49861,15.789,-0.1972,56.8615,0.21086,52.695,0.28496,55.2455,0.24598,56.32975,0.23907,52.345,0.26568,52.64425,0.38141,56.07925,0.21461,54.7345,0.23822,54.7485,0.24342,54.86475,0.24559,87.54501,0.13988,44.84075,0.136845
26601,"Milbank","MN",915,56.08175,0.26015,0.170212760567665,56.52825,0.59145,16.68825,-0.20143,58.04725,0.20113,54.03975,0.32199,58.9315,0.23706,56.85675,0.25803,54.50725,0.22069,,,57.10275,0.22443,55.44125,0.28269,55.77025,0.27113,56.259,0.25588,88.522,0.17892,48.088,0.156675
26602,"Sisseton","SD",954,48.64725,0.36745,0.107066377997398,46.25975,0.72127,22.58125,-0.33295,47.43975,0.36387,49.68025,0.37397,51.706,0.33252,49.429,0.376,46.08825,0.31841,,,55.21325,0.18721,46.23075,0.45119,47.35475,0.41175,55.123,0.27264,75.51425,0.38097,44.24662,0.17319
26603,"East Corson UT","SD",396,33.3845,0.34626,0.0700280144810677,30.0835,0.5627,,,,,,,,,34.76825,0.35313,29.48575,0.42467,,,,,34.481,0.37796,33.937,0.35852,,,53.3625,0.54742,39.33075,0.06478001
26604,"Mobridge","SD",344,51.74825,0.37505,0.111111111938953,49.28475,0.72863,,,,,,,,,52.50475,0.38167,48.53775,0.34947,,,56.08225,0.24405,54.28375,0.41563,53.1275,0.3893,,,80.38475,0.38919,43.89806,0.16684
26605,"Aberdeen","SD",2298,54.7185,0.1919,0.199268743395805,53.38975,0.54707,14.2415,-0.12818,56.52225,0.18205,52.91,0.20084,55.53825,0.22629,56.0885,0.1829,52.86775,0.19579,49.7005,0.12498,56.8335,0.15202,54.8815,0.21826,54.802,0.2042,54.733,0.19036,86.67675,0.11035,44.37206,0.169025
26701,"Bemidji","MN",4536,44.86275,0.35779,0.0952868834137917,46.2915,0.73358,19.924,-0.30144,46.42075,0.36931,43.349,0.34652,47.74025,0.33173,45.35575,0.35035,44.00575,0.31683,37.48775,0.35171,49.6915,0.25526,45.492,0.37652,45.18,0.36624,47.474,0.31084,74.40749,0.3635,43.05681,0.19778
26702,"Grafton","ND",1468,56.7495,0.21514,0.232558146119118,62.73225,0.46637,12.9765,-0.16358,57.51225,0.21325,56.02375,0.21483,59.713,0.19004,58.1565,0.21138,52.8875,0.26322,,,58.71325,0.17593,57.6485,0.2199,57.23275,0.21707,56.7495,0.21514,88.11825,0.11265,53.71687,0.14253
26703,"Thief River Falls","MN",1345,54.8695,0.23922,0.178756475448608,61.358,0.53168,12.4015,-0.1851,57.15375,0.21631,52.614,0.26268,57.0465,0.2019,55.58075,0.24227,52.515,0.24288,,,57.4925,0.1785,56.2215,0.25594,55.57175,0.24671,54.8695,0.23922,88.4185,0.10578,49.60325,0.1698
26704,"Grand Forks","ND",4628,50.80875,0.27639,0.127949178218842,55.64975,0.57575,16.33525,-0.20991,51.08175,0.29271,50.54725,0.25945,55.0415,0.23422,51.6875,0.26662,49.76525,0.24617,48.03725,0.26865,52.67975,0.23887,51.7275,0.25278,51.31875,0.26307,51.255,0.27372,83.993,0.17068,49.02869,0.19362
26801,"Fargo","ND",7825,50.44725,0.29493,0.135817304253578,52.11075,0.60859,13.75575,-0.17789,51.6355,0.2991,49.227,0.29196,53.68525,0.25297,51.3345,0.28838,50.157,0.26308,47.7465,0.3469,52.531,0.25268,50.63,0.26764,50.5285,0.28122,50.3965,0.29578,82.43425,0.21521,47.21094,0.18464
26802,"Lisbon","ND",688,59.83,0.23696,0.235294118523598,61.2175,0.52846,11.09625,-0.15675,60.79725,0.18777,58.831,0.28296,60.78375,0.24207,60.931,0.23748,55.3975,0.28554,,,60.0935,0.23218,57.7305,0.2461,58.76225,0.24225,59.83,0.23696,89.9665,0.1355,51.3085,0.14755
26803,"Jamestown","ND",1652,56.4975,0.23618,0.224056601524353,54.6385,0.59186,11.51925,-0.13843,59.23525,0.17969,53.79625,0.29425,57.0815,0.25794,57.9195,0.2285,53.4125,0.24854,54.41575,0.25311,57.4715,0.21502,58.7615,0.19594,57.5995,0.21638,56.514,0.2398,87.24675,0.14375,46.80456,0.15118
26804,"Cooperstown","ND",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
26901,"Fergus Falls","MN",5214,52.7865,0.2807,0.152307689189911,60.99725,0.52637,12.256,-0.16172,53.18125,0.31313,52.358,0.2488,55.8085,0.20742,53.45675,0.27607,51.178,0.27696,49.38725,0.29433,54.24275,0.24983,54.74225,0.22777,53.7515,0.25366,52.7865,0.2807,85.4925,0.1725,49.435,0.16457
26902,"Little Falls","MN",3501,51.9525,0.25678,0.164556965231895,57.992,0.4956,13.2285,-0.14654,53.349,0.24068,50.578,0.27204,54.2135,0.2473,52.52425,0.25021,51.22475,0.23835,47.41125,0.23033,53.519,0.22316,54.05125,0.25273,53.01925,0.25405,51.946,0.2568,83.158,0.2216,46.97619,0.15935
27001,"O'Neill","NE",799,57.44475,0.18647,0.189349114894867,62.655,0.54888,11.277,-0.08468,59.30225,0.12545,55.7195,0.24346,56.48775,0.22419,59.912,0.18332,55.5455,0.18246,,,57.84375,0.17519,58.1575,0.20238,57.8145,0.19286,57.44475,0.18647,88.35775,0.10931,48.34425,0.11418
27002,"Ord","NE",519,57.8435,0.1883,0.239234447479248,66.90575,0.40195,11.8595,-0.21614,60.01775,0.12475,,,,,60.76375,0.18187,54.2975,0.23346,,,59.64325,0.13265,56.841,0.29224,57.44975,0.23047,57.8435,0.1883,89.41776,0.05295,50.41619,0.11443
27003,"Ainsworth","NE",275,56.486,0.23304,0.192052975296974,64.77125,0.44201,,,,,,,,,58.24925,0.25049,54.92075,0.17407,,,,,,,55.95675,0.17915,56.486,0.23304,87.71,0.14132,47.54425,0.13653
27004,"Winner","SD",546,52.3025,0.28346,0.139285713434219,49.30325,0.74013,13.7995,-0.2243,55.29975,0.23143,49.815,0.32544,49.796,0.3622,53.93825,0.27833,46.94525,0.34781,,,53.353,0.25376,55.7285,0.30498,54.1135,0.29446,52.75125,0.27981,83.15874,0.22547,42.02794,0.18465
27005,"Yankton","SD",2166,57.622,0.2014,0.171200007200241,52.79125,0.55469,11.26275,-0.09549,59.55825,0.17961,55.8925,0.21902,57.7765,0.1621,59.65275,0.19283,56.04725,0.19325,50.189,0.19648,60.539,0.13596,56.54675,0.18735,57.0815,0.19354,58.014,0.1944,89.19775,0.10015,43.58444,0.152825
27006,"Mitchell","SD",1264,52.27,0.2876,0.133819952607155,41.0715,0.62154,11.8775,-0.18586,52.688,0.27864,51.8015,0.2981,53.75875,0.25259,53.71975,0.28011,50.3305,0.2785,,,53.39075,0.25907,56.73175,0.19591,54.41825,0.24269,52.27,0.2876,83.63,0.2134,40.64775,0.1347
27007,"Huron","SD",872,52.12225,0.28169,0.120481930673122,48.11875,0.68723,14.859,-0.206,51.6385,0.35614,52.782,0.20804,54.53475,0.21199,53.57725,0.26977,49.35425,0.29149,,,55.00975,0.20259,53.941,0.24448,52.985,0.26356,52.12225,0.28169,84.562,0.21372,42.70863,0.181675
27008,"Parkston","SD",947,51.08525,0.32829,0.15710723400116,43.99425,0.63145,10.28825,-0.15755,52.7715,0.34674,49.50875,0.31819,50.56175,0.33359,52.40525,0.32281,47.7805,0.34166,,,58.40025,0.12713,50.77225,0.43013,50.953,0.3784,60.735,0.14372,78.94375,0.39019,40.94469,0.144105
27009,"Chamberlain","SD",541,40.95175,0.46891,0.0804195776581764,37.029,0.71148,16.765,-0.16188,43.59425,0.47321,37.9395,0.46798,41.43225,0.44609,41.612,0.46304,39.5595,0.3719,,,48.5145,0.30102,41.8485,0.41454,41.3995,0.4419,50.8545,0.31746,65.58475,0.62043,38.60975,0.181175
27010,"Miller","SD",,,,0.315068483352661,,,,,,,,,,,,,,,,,,,,,60.9415,0.1591,,,,,,0
27011,"Pierre","SD",956,46.671,0.39176,0.0924369767308235,44.457,0.73668,12.95975,-0.14101,49.2975,0.39942,44.33325,0.37617,47.11225,0.37093,47.1725,0.39382,45.20875,0.33435,,,49.5585,0.32422,48.25275,0.30811,47.4175,0.3493,47.05025,0.38285,78.51849,0.3155,42.76588,0.197505
27012,"Gettysburg","SD",,,,0.326530605554581,,,,,,,,,,,,,,,,,,,,,61.1345,0.07646,,,,,,0
27101,"Willmar","MN",3977,51.92075,0.28519,0.124713957309723,62.65425,0.53545,15.93225,-0.19643,52.93925,0.29113,50.87775,0.28035,53.857,0.24276,52.6725,0.27534,50.6625,0.27182,47.2915,0.26478,54.2155,0.23858,52.9515,0.28646,52.45325,0.28469,52.038,0.28272,84.741,0.18964,49.53875,0.157315
27102,"Marshall","MN",2448,55.25975,0.25475,0.153061226010323,65.45475,0.41659,11.2115,-0.11518,56.53175,0.25299,54.0165,0.25526,56.97925,0.24145,56.2835,0.24642,53.87025,0.23581,50.95975,0.43531,57.3385,0.20274,55.889,0.26032,55.58825,0.25693,55.326,0.25276,87.55676,0.15391,49.53031,0.141565
27201,"Sioux Center","IA",2941,58.29325,0.24169,0.230769231915474,59.0955,0.47982,13.17375,-0.15025,59.46225,0.24629,57.185,0.23396,59.15925,0.21901,60.1225,0.23994,56.69725,0.21897,,,60.17225,0.19633,61.90425,0.19397,60.0555,0.2177,58.26775,0.24223,90.1235,0.12226,47.72769,0.124945
27202,"Worthington","MN",2562,54.33975,0.27387,0.140293642878532,65.46349,0.5089,13.867,-0.17072,55.2975,0.28146,53.3085,0.26718,56.29025,0.22037,55.29375,0.26911,52.0275,0.25734,49.255,0.35968,56.46825,0.22149,55.25725,0.25537,54.799,0.26396,55.40675,0.26375,87.436,0.15796,49.83919,0.158155
27301,"Spencer","IA",2713,53.884,0.26592,0.185007974505424,68.40175,0.37351,12.59975,-0.15577,55.316,0.25192,52.4155,0.27974,53.73775,0.28611,55.6705,0.25006,51.82475,0.27023,49.708,0.32076,55.9005,0.22054,55.35975,0.22771,54.6005,0.2469,53.884,0.26592,86.164,0.16876,51.00463,0.15005
27302,"Fairmont","MN",2357,52.0165,0.2943,0.128712877631187,58.457,0.55208,14.1505,-0.19122,53.26425,0.31917,50.77725,0.27329,55.23225,0.22693,53.1055,0.28062,50.26525,0.27653,49.62875,0.35891,53.33775,0.26135,52.607,0.2588,52.3035,0.2759,52.021,0.29352,84.5665,0.21874,48.43544,0.15951
27401,"Storm Lake","IA",2308,54.79675,0.30351,0.173431739211082,56.654,0.58224,14.07075,-0.15537,56.03375,0.30367,53.64625,0.29973,56.38125,0.22989,56.82425,0.28405,52.6055,0.28734,51.61175,0.40399,56.6265,0.25826,55.585,0.2464,55.15375,0.27591,55.2715,0.28454,86.76175,0.17991,47.67419,0.176105
27402,"Fort Dodge","IA",4236,49.67425,0.31597,0.130044847726822,54.85275,0.63499,18.96425,-0.24819,50.4475,0.33286,48.88375,0.29783,52.15325,0.26717,51.27325,0.30865,47.60575,0.32543,44.75875,0.26771,52.35075,0.26051,50.69225,0.31177,50.21125,0.31289,49.679,0.31584,81.1095,0.24114,46.57162,0.18907
27501,"Des Moines","IA",21219,45.3075,0.34826,0.091024823486805,47.60525,0.66249,22.1915,-0.28978,46.45325,0.36093,44.13,0.33696,48.17575,0.31419,46.409,0.34388,46.29975,0.31003,43.12225,0.38345,47.8,0.30108,46.95225,0.30169,46.1715,0.32358,47.039,0.31928,75.84975,0.29483,42.9455,0.199995
27502,"Creston","IA",1450,48.49925,0.31385,0.124513618648052,44.2045,0.62466,19.813,-0.27164,51.01475,0.27267,46.12825,0.35049,48.66425,0.33721,50.21975,0.30223,47.342,0.2852,44.76375,0.16915,49.79325,0.29801,51.47225,0.32953,50.0445,0.3157,48.505,0.31408,79.12975,0.28515,39.06056,0.174275
27503,"Atlantic","IA",1480,53.17575,0.30847,0.151583716273308,54.64575,0.61059,14.16425,-0.20255,53.68975,0.29675,52.66525,0.31953,56.2935,0.25978,55.268,0.29804,51.34975,0.27727,,,54.36475,0.28199,53.90275,0.27323,53.55925,0.28977,53.17575,0.30847,83.47375,0.25131,47.75569,0.184305
27504,"Carroll","IA",2239,55.488,0.28304,0.167235493659973,61.05675,0.50939,11.58125,-0.11547,58.826,0.22624,52.16175,0.33867,55.29675,0.30347,57.11575,0.27799,54.19125,0.24133,52.5655,0.21298,56.42175,0.26691,55.75175,0.29087,55.63225,0.28673,55.488,0.28304,86.60775,0.17351,49.6775,0.17042
27601,"Rapid City","SD",6991,45.67875,0.31231,0.0930329561233521,40.5675,0.66562,21.034,-0.2424,46.7365,0.30482,44.64125,0.31905,48.899,0.27992,46.3235,0.3073,45.024,0.27328,42.20075,0.32615,48.41575,0.25427,46.958,0.29728,46.3475,0.30362,48.2305,0.27342,77.225,0.2884,40.16925,0.16899
27602,"Eagle Butte","SD",408,35.22775,0.33419,0.0511182099580765,37.9385,0.71318,,,,,,,,,36.594,0.3324,31.457,0.3608,,,,,32.47375,0.49043,33.72525,0.41541,,,58.44375,0.44767,37.58019,0.12635
27603,"Southwest Jackson UT","SD",276,46.10625,0.40117,0.11034482717514,44.04975,0.84043,,,,,,,,,47.09075,0.42991,43.766,0.36708,,,,,46.49875,0.45515,46.31825,0.42653,,,74.15825,0.39565,42.77775,0.17464
27604,"Murdo","SD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
27605,"Mission","SD",491,26.67175,0.35515,0.0242537315934896,19.01125,0.62457,34.84,-0.24004,28.3885,0.30278,,,,,27.2025,0.3633,23.9865,0.31558,26.78025,0.41469,,,27.1945,0.41066,26.92825,0.38217,,,45.483,0.58256,30.89125,0.140575
27701,"Scottsbluff","NE",3023,49.6815,0.28218,0.119402982294559,54.598,0.53888,21.02075,-0.23377,50.02325,0.31741,49.36675,0.24555,53.53925,0.22825,51.182,0.279,48.27425,0.26641,47.94575,0.28519,50.69975,0.26043,50.10175,0.27387,49.885,0.27744,51.85225,0.24125,81.5485,0.21866,43.11338,0.166815
27702,"Cheyenne","WY",3944,46.08025,0.27917,0.0956375822424889,42.0085,0.65854,22.0845,-0.22494,46.43625,0.29289,45.75675,0.26535,50.89575,0.23103,47.1705,0.26974,45.318,0.26312,43.64375,0.29071,48.217,0.23636,47.7305,0.25886,46.96625,0.26757,47.7325,0.25346,78.50075,0.20119,38.7595,0.164895
27703,"Torrington","WY",951,50.8805,0.26478,0.171581774950027,55.6355,0.46554,19.49925,-0.22755,48.686,0.26792,53.06525,0.26053,57.67425,0.24701,52.12725,0.25365,48.54725,0.26585,,,53.39525,0.20913,54.10775,0.21431,52.464,0.23956,50.8805,0.26478,81.2795,0.15742,44.49894,0.13988
27704,"Gordon","SD",1113,34.812,0.40092,0.0319488830864429,33.069,0.6856,24.99525,-0.24711,35.925,0.37116,33.57525,0.43421,37.7735,0.45966,36.13775,0.39211,31.8065,0.39614,27.51525,0.31049,43.368,0.23688,31.02125,0.52925,32.6755,0.47438,52.358,0.3042,58.30575,0.58943,37.98969,0.14311
27801,"Virginia Beach","NE",2738,52.2355,0.25762,0.15160796046257,51.4015,0.64146,19.1505,-0.27454,52.94325,0.26109,51.60325,0.24977,54.125,0.2268,54.4795,0.24938,51.495,0.24248,48.233,0.28204,54.16625,0.21581,53.55425,0.28105,52.9385,0.2673,52.20025,0.25621,83.793,0.1964,41.4565,0.163085
27802,"Columbus","NE",3023,55.72125,0.22113,0.169184297323227,61.14,0.49156,15.04075,-0.15921,56.93675,0.21755,54.45325,0.22661,58.13825,0.19409,58.27325,0.21161,52.59125,0.26873,50.695,0.39236,58.1945,0.15958,56.70125,0.23893,56.27575,0.22799,56.69125,0.19617,87.3595,0.12418,45.7105,0.14373
27901,"Hastings","NE",1707,51.48225,0.26961,0.111111111938953,62.4225,0.5007,15.21575,-0.15233,52.54175,0.28319,50.345,0.26156,53.61425,0.21833,53.23675,0.26991,50.52325,0.24521,48.5925,0.4437,53.45275,0.22135,52.56875,0.24355,52.049,0.25584,51.48225,0.26961,85.02125,0.14137,47.63325,0.16196
27902,"York","NE",1197,54.85975,0.28499,0.186813190579414,60.20575,0.50747,9.5235,-0.06098,55.6915,0.2887,53.983,0.27932,56.883,0.24356,56.73,0.27828,54.429,0.22448,,,56.556,0.24796,56.1455,0.22502,55.50325,0.25425,54.85975,0.28499,85.217,0.22264,47.31612,0.13584
27903,"Grand Island","NE",3384,50.26825,0.28833,0.142099678516388,54.84325,0.56377,20.51425,-0.25323,50.68675,0.28699,49.86825,0.28949,53.68125,0.24809,51.97975,0.28499,49.427,0.27152,46.93825,0.25961,52.229,0.24864,50.90625,0.29881,50.582,0.29344,52.11125,0.26753,82.245,0.24152,43.8,0.1644
28001,"Sioux City","IA",8192,48.57475,0.30419,0.112523540854454,39.646,0.66728,21.19275,-0.24625,50.13525,0.29029,46.945,0.32084,50.645,0.27988,50.25075,0.29135,47.90875,0.28815,44.80275,0.33927,51.68,0.24028,48.71425,0.28741,48.639,0.29568,51.3565,0.26166,81.1065,0.21554,37.81206,0.16931
28002,"West Point","NE",1139,46.50425,0.44701,0.100386098027229,43.455,0.794,21.4485,-0.28998,46.49975,0.42035,46.47225,0.47649,48.9615,0.40746,47.80425,0.44269,44.09,0.38884,35.579,0.4136,54.91875,0.25179,45.7485,0.50926,46.12775,0.47755,54.371,0.29388,72.75076,0.47019,40.76856,0.169485
28101,"Lincoln","NE",11072,45.454,0.33016,0.0913167521357536,47.8705,0.61478,21.45875,-0.27777,46.84625,0.34717,44.039,0.31288,47.76725,0.28313,46.89625,0.32701,45.91575,0.30019,42.51875,0.31391,48.146,0.28064,47.128,0.29384,46.3435,0.31058,46.34525,0.31345,77.22625,0.26329,42.84137,0.17101
28102,"Nebraska City","NE",1658,52.616,0.27144,0.15835140645504,55.02925,0.51077,17.43175,-0.16957,52.99775,0.28719,52.21075,0.25663,55.50875,0.23135,54.76175,0.26391,50.1155,0.29754,47.2195,0.3129,54.945,0.22148,52.1595,0.28242,52.391,0.27672,52.55425,0.27321,82.6795,0.24054,46.72144,0.126265
28201,"Red Oak","IA",2035,51.02025,0.30085,0.124213837087154,47.99275,0.70543,16.998,-0.17196,51.6125,0.29482,50.44475,0.30711,51.71075,0.31095,52.779,0.29252,50.321,0.2546,48.17675,0.29991,52.708,0.26124,51.698,0.3406,51.36925,0.31853,50.99825,0.30105,83.60325,0.22001,43.46894,0.17477
28202,"Omaha","NE",32266,43.1105,0.35894,0.077540747821331,42.26,0.70516,22.32175,-0.29957,44.33825,0.37173,41.872,0.34668,46.066,0.32288,44.29625,0.35649,43.881,0.32864,40.54025,0.36889,46.27975,0.30067,44.14325,0.32945,43.65975,0.34319,47.3515,0.29026,74.26825,0.30721,40.2865,0.188955
28301,"Sterling","CO",1679,51.841,0.263,0.144634529948235,64.20374,0.52311,21.89725,-0.32079,52.67275,0.21675,51.0845,0.30874,53.85,0.23772,52.947,0.25608,49.4705,0.2633,49.51675,0.40367,53.49075,0.21679,53.32625,0.27021,52.61875,0.26547,52.02125,0.26037,81.64626,0.24313,42.32613,0.141865
28302,"Ogallala","NE",796,53.53475,0.27159,0.162280708551407,60.6945,0.54186,14.846,-0.22548,52.481,0.33724,54.5025,0.2081,56.0755,0.20982,55.0465,0.26782,53.006,0.22164,,,55.00525,0.23489,51.3165,0.34402,52.4375,0.30742,53.53475,0.27159,86.1665,0.1857,45.2665,0.183885
28303,"Oshkosh","NE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
28304,"Valentine","NE",389,52.341,0.20196,0.145348832011223,64.72124,0.41509,,,,,,,,,54.19575,0.19251,50.5445,0.19294,,,52.99725,0.17605,53.1145,0.25962,52.75375,0.23127,52.341,0.20196,84.822,0.03812,51.12812,0.1304
