"id","dbogota","djamundi","d1993","d1995","d1997","vouch0","sex","age","mom_sch","mom_age","dad_sch","dad_age","stratams","rept6","totscyrs","finish6","finish7","finish8","usngsch","hoursum","working","married","haschild","test_tak","response","svy"
20583,0,1,1,0,0,0,0,18,5,53,,,0,0,6,1,1,1,0,0,0,0,0,0,1,1
20584,0,1,1,0,0,1,0,16,5,34,,37,0,0,6,1,1,1,1,0,0,0,0,0,1,1
20585,0,1,1,0,0,1,0,20,2,58,,,0,0,2,1,1,0,0,0,1,0,0,0,1,1
20587,0,1,1,0,0,1,1,15,0,38,,,0,0,6,1,1,1,1,0,0,0,0,0,1,1
20588,0,1,1,0,0,1,1,15,8,46,5,39,0,1,6,1,1,1,0,0,0,0,0,0,1,1
20589,0,1,1,0,0,0,0,15,9,45,11,52,0,0,6,1,1,1,0,0,0,0,0,0,1,1
20592,0,1,1,0,0,1,0,15,5,42,,,0,0,6,1,1,1,1,0,0,0,0,0,1,1
20596,0,1,1,0,0,1,1,18,,,11,46,0,0,4,0,0,0,0,0,0,0,0,0,1,1
20597,0,1,1,0,0,0,0,17,,,,,0,0,6,1,1,1,0,0,0,0,0,0,1,1
20598,0,1,1,0,0,1,0,18,,58,,60,1,0,6,1,1,1,0,0,0,0,0,0,1,1
20599,0,1,1,0,0,0,0,18,0,53,,,0,0,6,1,1,1,0,0,0,0,0,0,1,1
20600,0,1,1,0,0,1,0,16,2,37,,,0,0,6,1,1,1,1,0,0,0,0,0,1,1
20602,0,1,1,0,0,1,1,16,,,,,1,0,6,1,1,1,1,0,0,0,0,0,1,1
20605,0,1,1,0,0,1,1,17,6,48,11,51,0,0,3,1,1,0,0,10,1,0,0,0,1,1
20606,0,1,1,0,0,1,0,20,5,48,5,49,0,0,6,1,1,1,1,0,0,0,0,0,1,1
20610,0,1,1,0,0,1,0,17,0,50,2,50,0,0,6,1,1,1,0,0,0,0,0,0,1,1
20611,0,1,1,0,0,0,0,16,3,58,3,63,1,0,6,1,1,1,0,0,0,0,0,0,1,1
20613,0,1,1,0,0,1,0,16,5,,5,,0,0,6,1,1,1,1,0,0,0,0,0,1,1
20614,0,1,1,0,0,1,1,16,,,,,1,0,4,1,1,1,0,0,0,0,0,0,1,1
20616,0,1,1,0,0,0,1,17,,,4,43,1,1,6,1,1,1,0,30,1,0,0,0,1,1
20617,0,1,1,0,0,0,0,17,3,74,,,1,0,6,1,1,1,0,0,0,0,0,0,1,1
20619,0,1,1,0,0,1,1,17,4,46,,,0,0,2,1,1,0,0,40,1,0,0,0,1,1
20620,0,1,1,0,0,0,0,19,5,37,,,1,0,6,1,1,1,0,0,0,0,0,0,1,1
20621,0,1,1,0,0,1,0,18,5,53,0,64,1,1,6,1,1,1,0,0,0,0,0,0,1,1
20628,0,1,1,0,0,1,0,16,5,49,5,56,0,0,6,1,1,1,1,0,0,0,0,0,1,1
20632,0,1,1,0,0,0,0,17,2,49,2,53,0,0,6,1,1,1,1,0,0,0,0,0,1,1
20633,0,1,1,0,0,1,0,17,,48,,57,1,0,6,1,1,1,0,0,0,0,0,0,1,1
20634,0,1,1,0,0,1,1,17,,,,,1,0,6,1,1,1,0,0,0,0,0,0,1,1
20635,0,1,1,0,0,0,0,19,,,,,0,0,5,1,1,1,0,0,0,0,0,0,1,1
20638,0,1,1,0,0,0,0,15,,,8,37,0,0,6,1,1,1,0,0,0,0,0,0,1,1
20639,0,1,1,0,0,1,1,,,,,,1,,,,,,,,,,,0,1,1
20640,0,1,1,0,0,0,0,15,,38,,39,0,0,5,1,1,1,0,0,0,0,0,0,1,1
20644,0,1,1,0,0,1,0,15,3,30,3,37,1,0,6,1,1,1,1,0,0,0,0,0,1,1
20646,0,1,1,0,0,1,0,15,,,6,42,0,0,6,1,1,1,0,0,0,0,0,0,1,1
20649,0,1,1,0,0,0,0,17,6,38,,,0,0,6,1,1,1,0,0,0,0,0,0,1,1
20651,0,1,1,0,0,0,0,16,5,37,5,42,1,0,6,1,1,1,0,0,0,0,0,0,1,1
20653,0,1,1,0,0,0,0,19,2,52,2,53,1,0,6,1,1,1,0,0,0,0,0,0,1,1
20654,0,1,1,0,0,0,0,17,3,58,0,71,0,0,6,1,1,1,0,0,0,0,0,0,1,1
20657,0,1,1,0,0,1,0,18,,,,47,0,0,3,0,0,0,0,40,1,0,0,0,1,1
20658,0,1,1,0,0,1,1,17,,,,,1,0,6,1,1,1,1,0,1,0,0,0,1,1
20660,0,1,1,0,0,1,1,15,8,37,10,45,0,0,6,1,1,1,1,10,1,0,0,0,1,1
20661,0,1,1,0,0,1,1,15,8,47,11,50,0,0,3,1,1,0,0,0,1,0,0,0,1,1
20665,0,1,1,0,0,0,0,16,11,28,11,37,0,1,6,1,1,1,0,0,0,0,0,0,1,1
20666,0,1,1,0,0,1,0,18,4,53,4,62,1,0,6,1,1,1,0,0,0,0,0,0,1,1
20669,0,1,1,0,0,0,0,18,3,32,,,1,0,3,1,1,0,0,12,1,1,1,0,1,1
20670,0,1,1,0,0,0,0,16,5,34,6,46,0,0,6,1,1,1,0,0,0,0,0,0,1,1
20672,0,1,1,0,0,0,1,19,5,40,,37,1,0,6,0,0,0,0,0,0,0,0,0,1,1
20673,0,1,1,0,0,0,1,18,2,45,,,0,0,1,1,1,0,0,28,1,0,0,0,1,1
20675,0,1,1,0,0,0,0,17,0,55,,,1,0,1,0,0,0,0,0,1,0,0,0,1,1
20682,0,1,1,0,0,1,1,14,7,35,11,36,0,0,6,1,1,1,1,0,0,0,0,0,1,1
20686,0,1,1,0,0,0,0,18,0,58,,41,0,0,4,1,1,1,0,0,0,0,0,0,1,1
20688,0,1,1,0,0,0,0,16,11,,11,,1,0,6,1,1,1,0,0,0,0,0,0,1,1
20689,0,1,1,0,0,1,1,16,11,46,11,45,0,0,6,1,1,1,1,0,0,0,0,0,1,1
20690,0,1,1,0,0,0,0,17,3,33,11,38,1,0,6,1,1,1,0,0,0,0,0,0,1,1
20694,0,1,1,0,0,0,1,16,11,36,8,36,0,0,6,1,1,1,0,0,0,0,0,0,1,1
20695,0,1,1,0,0,0,0,18,,38,,,1,0,3,1,1,0,0,0,0,1,1,0,1,1
20697,0,1,1,0,0,0,0,19,3,34,3,38,1,0,1,1,0,0,0,10,1,0,0,0,1,1
20698,0,1,1,0,0,0,0,16,,,,,0,0,6,1,1,1,0,0,0,0,0,0,1,1
20699,0,1,1,0,0,0,0,16,5,42,3,37,0,0,6,1,1,1,0,0,0,0,0,0,1,1
20700,0,1,1,0,0,0,0,19,2,50,3,56,1,0,6,1,1,1,0,0,0,0,0,0,1,1
20708,0,1,1,0,0,0,1,16,0,32,5,34,0,0,5,1,1,0,0,0,0,0,0,0,1,1
20713,0,1,1,0,0,0,1,18,5,35,,,1,0,2,1,1,0,0,40,1,0,0,0,1,1
20714,0,1,1,0,0,0,0,16,6,39,,,1,0,6,1,1,1,0,8,1,1,1,0,1,1
20715,0,1,1,0,0,1,1,16,9,43,11,43,0,0,6,1,1,1,1,40,1,0,0,0,1,1
20720,0,1,1,0,0,1,0,17,5,50,,57,1,0,6,1,1,1,0,0,0,0,0,0,1,1
20726,0,1,1,0,0,1,0,17,,,,44,1,0,6,1,1,1,0,0,0,0,0,0,1,1
20729,0,1,1,0,0,0,1,17,2,50,3,46,0,0,6,1,1,1,0,20,1,0,0,0,1,1
20730,0,1,1,0,0,1,1,17,3,37,6,40,0,0,6,1,1,1,1,0,0,0,0,0,1,1
20733,0,1,1,0,0,0,0,15,,,3,41,0,0,6,1,1,1,0,0,0,0,0,0,1,1
20735,0,1,1,0,0,1,1,19,4,49,,,1,0,6,1,1,1,0,40,1,0,1,0,1,1
20736,0,1,1,0,0,1,1,17,11,41,6,40,1,1,6,1,1,1,0,0,0,0,0,0,1,1
20799,1,0,0,0,1,1,0,12,5,36,5,36,0,0,2,1,0,0,0,0,0,0,0,0,1,1
20801,1,0,0,0,1,1,1,12,3,52,11,46,0,0,2,1,0,0,1,0,0,0,0,0,1,1
20802,1,0,0,0,1,1,1,15,5,39,7,42,1,1,2,0,0,0,1,0,0,0,0,0,1,1
20803,1,0,0,0,1,1,0,14,6,45,,,0,0,2,1,0,0,1,0,0,0,0,0,1,1
20804,1,0,0,0,1,1,1,14,5,32,5,36,1,0,1,0,0,0,0,35,1,0,0,0,1,1
20805,1,0,0,0,1,1,0,13,5,38,,,1,0,2,1,0,0,1,0,0,0,0,0,1,1
20807,1,0,0,0,1,1,1,12,5,38,7,38,0,0,2,1,0,0,1,0,0,0,0,0,1,1
20808,1,0,0,0,1,0,1,12,10,37,5,39,0,0,2,1,0,0,0,0,0,0,0,0,1,1
20810,1,0,0,0,1,0,0,15,11,50,,,0,0,2,1,0,0,0,0,0,0,0,0,1,1
20811,1,0,0,0,1,0,0,13,3,43,3,48,0,0,2,1,0,0,0,0,0,0,0,0,1,1
20813,1,0,0,0,1,0,0,13,11,39,,,0,0,2,0,0,0,0,0,0,0,0,0,1,1
20817,1,0,0,0,1,0,0,11,2,46,2,48,0,0,2,1,0,0,0,0,0,0,0,0,1,1
20818,1,0,0,0,1,1,1,12,11,43,11,44,0,0,2,1,0,0,1,0,0,0,0,0,1,1
20820,1,0,0,0,1,1,1,14,5,49,3,62,0,0,2,1,0,0,1,0,0,0,0,0,1,1
20825,1,0,0,0,1,1,0,12,5,43,5,42,0,0,2,1,0,0,1,0,0,0,0,0,1,1
20826,1,0,0,0,1,1,0,12,5,60,5,37,0,0,2,1,0,0,0,0,0,0,0,0,1,1
20828,1,0,0,0,1,0,1,13,7,35,6,38,0,0,2,1,0,0,0,0,0,0,0,0,1,1
20829,1,0,0,0,1,0,1,12,5,31,6,32,0,0,2,1,0,0,0,0,0,0,0,0,1,1
20830,1,0,0,0,1,0,1,16,5,45,5,52,0,0,1,0,0,0,0,40,1,0,0,0,1,1
20831,1,0,0,0,1,0,1,13,6,33,6,30,0,0,2,1,0,0,0,0,0,0,0,0,1,1
20834,1,0,0,0,1,0,1,14,5,36,5,46,0,0,2,1,0,0,0,0,0,0,0,0,1,1
20836,1,0,0,0,1,0,1,12,11,30,11,36,0,0,2,1,0,0,0,0,0,0,0,0,1,1
20840,1,0,0,0,1,1,1,12,8,34,5,37,0,0,2,1,0,0,0,0,0,0,0,0,1,1
20842,1,0,0,0,1,1,1,15,5,44,5,45,0,2,4,1,0,0,0,0,0,0,0,0,1,1
20845,1,0,0,0,1,1,1,12,5,37,5,37,0,0,2,1,0,0,0,0,0,0,0,0,1,1
20846,1,0,0,0,1,1,1,12,9,30,,37,0,0,2,1,0,0,1,0,0,0,0,0,1,1
20847,1,0,0,0,1,1,1,12,6,47,,,0,0,2,1,0,0,0,0,0,0,0,0,1,1
20848,1,0,0,0,1,0,1,13,6,38,3,40,0,0,2,1,0,0,0,0,0,0,0,0,1,1
20850,1,0,0,0,1,0,1,13,7,45,11,47,0,1,2,1,0,0,0,0,0,0,0,0,1,1
20852,1,0,0,0,1,0,0,12,7,46,6,45,0,0,2,1,0,0,0,0,0,0,0,0,1,1
20854,1,0,0,0,1,0,1,13,,,4,38,0,0,2,1,0,0,0,0,0,0,0,0,1,1
20855,1,0,0,0,1,0,0,15,3,46,2,43,0,0,2,1,0,0,0,0,0,0,0,0,1,1
20856,1,0,0,0,1,0,1,13,6,29,,,0,1,2,0,0,0,0,0,0,0,0,0,1,1
20857,1,0,0,0,1,0,1,12,5,34,5,39,0,0,3,1,0,0,0,0,0,0,0,0,1,1
20859,1,0,0,0,1,1,0,12,6,27,11,30,0,0,2,1,0,0,1,0,0,0,0,0,1,1
20862,1,0,0,0,1,1,0,13,2,49,5,36,0,0,2,1,0,0,1,0,0,0,0,0,1,1
20864,1,0,0,0,1,1,0,11,8,32,11,41,0,0,2,1,0,0,1,0,0,0,0,0,1,1
20865,1,0,0,0,1,1,0,14,2,33,,,0,0,2,1,0,0,1,0,0,0,0,0,1,1
20869,1,0,0,0,1,0,1,13,5,35,3,38,0,0,2,1,0,0,0,0,0,0,0,0,1,1
20871,1,0,0,0,1,0,1,13,0,52,3,51,0,0,2,1,0,0,0,0,0,0,0,0,1,1
20872,1,0,0,0,1,0,0,15,3,45,3,45,0,0,2,1,0,0,0,0,0,0,0,0,1,1
20873,1,0,0,0,1,0,1,15,8,38,,,0,1,2,0,0,0,0,12,1,0,0,0,1,1
20874,1,0,0,0,1,0,1,11,11,32,,34,0,0,2,1,0,0,0,0,0,0,0,0,1,1
20875,1,0,0,0,1,0,1,12,9,29,9,34,0,0,2,1,0,0,0,0,0,0,0,0,1,1
20876,1,0,0,0,1,0,1,14,,33,,39,1,0,2,1,0,0,0,0,0,0,0,0,1,1
20877,1,0,0,0,1,0,1,15,3,37,3,36,1,0,3,1,1,0,0,0,0,0,0,0,1,1
20878,1,0,0,0,1,1,0,13,5,36,5,40,1,0,2,1,0,0,1,0,0,0,0,0,1,1
20879,1,0,0,0,1,1,1,11,3,31,2,36,0,0,2,0,0,0,0,0,0,0,0,0,1,1
20881,1,0,0,0,1,1,0,12,,,,,0,0,2,1,0,0,0,0,0,0,0,0,1,1
20882,1,0,0,0,1,1,0,15,8,36,11,42,0,0,2,1,1,0,1,0,0,0,0,0,1,1
20885,1,0,0,0,1,1,0,13,2,38,2,37,0,0,2,1,0,0,1,8,1,0,0,0,1,1
20887,1,0,0,0,1,1,0,14,1,36,,,1,0,2,1,0,0,1,0,0,0,0,0,1,1
20889,1,0,0,0,1,0,1,15,5,32,2,47,1,0,2,1,0,0,0,0,0,0,0,0,1,1
20890,1,0,0,0,1,0,0,12,4,37,11,41,0,1,2,0,0,0,1,0,0,0,0,0,1,1
20892,1,0,0,0,1,0,1,14,1,59,3,56,0,0,2,1,0,0,0,5,1,0,0,0,1,1
20894,1,0,0,0,1,0,1,13,3,44,7,48,0,0,2,1,0,0,0,0,0,0,0,0,1,1
20896,1,0,0,0,1,0,1,12,7,34,7,37,0,0,2,1,0,0,1,0,0,0,0,0,1,1
20897,1,0,0,0,1,0,1,13,5,39,5,43,0,0,2,1,1,0,0,0,0,0,0,0,1,1
21044,1,0,0,0,1,1,0,13,5,42,6,43,0,0,2,1,0,0,1,0,0,0,0,0,1,1
21045,1,0,0,0,1,1,1,15,11,39,11,39,0,0,2,1,0,0,0,0,0,0,0,0,1,1
21046,1,0,0,0,1,1,0,13,6,31,11,33,0,0,2,1,0,0,1,0,0,0,0,0,1,1
21047,1,0,0,0,1,1,1,12,4,42,5,48,1,0,2,1,0,0,1,0,0,0,0,0,1,1
21048,1,0,0,0,1,1,1,15,5,41,6,50,0,0,1,1,0,0,0,0,1,0,0,0,1,1
21049,1,0,0,0,1,1,0,13,9,35,8,38,0,0,2,1,0,0,0,0,0,0,0,0,1,1
21051,1,0,0,0,1,1,1,12,11,38,9,42,1,0,1,1,0,0,0,40,1,0,0,0,1,1
21052,1,0,0,0,1,1,0,13,7,44,5,42,0,0,2,1,0,0,1,0,0,0,0,0,1,1
21059,1,0,0,0,1,0,0,12,8,49,8,42,0,0,2,1,0,0,0,0,0,0,0,0,1,1
21060,1,0,0,0,1,0,1,12,11,49,,,0,0,2,1,0,0,0,25,1,0,0,0,1,1
21063,1,0,0,0,1,0,1,16,,45,,64,0,0,2,1,0,0,0,0,0,0,0,0,1,1
21064,1,0,0,0,1,1,0,13,3,34,6,34,0,0,2,1,0,0,1,0,0,0,0,0,1,1
21067,1,0,0,0,1,1,1,13,8,52,7,44,0,0,2,1,1,0,1,0,0,0,0,0,1,1
21076,1,0,0,0,1,0,0,12,1,35,6,35,0,0,2,1,1,0,0,0,0,0,0,0,1,1
21080,1,0,0,0,1,0,1,13,8,36,5,38,0,0,2,1,1,0,0,0,0,0,0,0,1,1
21083,1,0,0,0,1,0,0,12,7,36,3,38,1,0,2,1,1,0,0,0,0,0,0,0,1,1
21084,1,0,0,0,1,1,0,12,11,40,11,37,0,0,2,1,0,0,1,0,0,0,0,0,1,1
21086,1,0,0,0,1,1,0,13,3,48,3,50,0,0,2,1,0,0,1,0,0,0,0,0,1,1
21087,1,0,0,0,1,1,1,13,5,40,5,40,0,0,2,1,0,0,1,0,0,0,0,0,1,1
21088,1,0,0,0,1,1,0,13,6,31,5,35,0,0,2,1,0,0,1,0,0,0,0,0,1,1
21092,1,0,0,0,1,1,1,11,5,35,11,35,0,0,2,1,0,0,1,0,0,0,0,0,1,1
21093,1,0,0,0,1,1,1,12,7,50,1,58,0,0,2,1,0,0,1,0,0,0,0,0,1,1
21095,1,0,0,0,1,0,1,15,,,7,36,1,0,1,1,0,0,0,0,0,0,0,0,1,1
21099,1,0,0,0,1,0,0,13,3,39,5,49,0,0,2,1,0,0,0,0,0,0,0,0,1,1
21101,1,0,0,0,1,0,0,12,5,37,4,50,0,0,2,1,0,0,0,0,0,0,0,0,1,1
21103,1,0,0,0,1,0,1,13,4,37,5,40,0,0,2,1,1,0,0,0,0,0,0,0,1,1
21104,1,0,0,0,1,1,1,11,11,40,11,52,0,0,2,1,0,0,1,0,0,0,0,0,1,1
21107,1,0,0,0,1,1,0,14,0,34,2,50,0,0,2,1,1,0,1,0,0,0,0,0,1,1
21108,1,0,0,0,1,1,0,12,11,35,8,46,0,0,2,1,0,0,1,0,0,0,0,0,1,1
21109,1,0,0,0,1,1,1,12,,,,,0,0,2,1,0,0,0,0,0,0,0,0,1,1
21112,1,0,0,0,1,1,1,14,0,33,,,1,2,4,1,0,0,0,40,1,0,0,0,1,1
21116,1,0,0,0,1,0,0,11,5,38,8,38,0,0,2,1,0,0,0,0,0,0,0,0,1,1
21117,1,0,0,0,1,0,1,11,11,30,5,34,0,0,2,1,0,0,0,0,0,0,0,0,1,1
21119,1,0,0,0,1,0,1,14,3,38,2,48,0,1,2,0,0,0,0,0,0,0,0,0,1,1
21122,1,0,0,0,1,0,0,12,7,40,5,38,1,0,2,1,0,0,0,0,0,0,0,0,1,1
21123,1,0,0,0,1,0,0,12,9,38,8,34,0,0,2,1,0,0,0,0,0,0,0,0,1,1
21124,1,0,0,0,1,1,1,12,11,37,,,0,0,2,1,0,0,0,0,0,0,0,0,1,1
21127,1,0,0,0,1,1,0,13,,,,,0,0,2,1,0,0,1,0,0,0,0,0,1,1
21128,1,0,0,0,1,1,1,13,5,40,1,49,0,1,2,0,0,0,0,20,1,0,0,0,1,1
21129,1,0,0,0,1,1,1,12,11,32,11,34,0,0,2,1,0,0,0,0,0,0,0,0,1,1
21134,1,0,0,0,1,0,1,14,5,45,5,43,0,0,3,1,1,0,0,0,0,0,0,0,1,1
21138,1,0,0,0,1,0,0,12,5,37,5,47,0,0,2,1,0,0,0,0,0,0,0,0,1,1
21139,1,0,0,0,1,0,1,13,2,40,,,1,0,2,1,0,0,0,0,0,0,0,0,1,1
21140,1,0,0,0,1,0,1,15,8,43,,,0,0,2,1,0,0,0,0,0,0,0,0,1,1
21141,1,0,0,0,1,0,1,13,5,43,5,43,1,0,2,1,0,0,0,0,0,0,0,0,1,1
21143,1,0,0,0,1,0,0,13,8,35,5,45,0,0,2,1,0,0,0,0,0,0,0,0,1,1
21144,1,0,0,0,1,1,0,13,2,32,3,43,0,0,1,0,0,0,0,0,1,0,0,0,1,1
21146,1,0,0,0,1,1,1,15,0,38,3,37,1,1,2,0,0,0,0,25,1,0,0,0,1,1
21148,1,0,0,0,1,1,0,14,3,34,3,47,0,1,2,0,0,0,0,0,0,0,0,0,1,1
21150,1,0,0,0,1,1,1,12,7,33,4,36,0,0,2,1,0,0,0,0,0,0,0,0,1,1
21152,1,0,0,0,1,1,1,14,8,50,7,50,0,0,2,1,0,0,1,0,0,0,0,0,1,1
21154,1,0,0,0,1,0,0,13,8,35,5,35,0,0,2,1,0,0,0,0,0,0,0,0,1,1
21157,1,0,0,0,1,0,0,11,8,37,8,34,1,0,1,0,0,0,0,0,0,0,0,0,1,1
21160,1,0,0,0,1,0,0,14,5,50,5,60,1,0,2,1,1,0,0,0,0,0,0,0,1,1
21162,1,0,0,0,1,0,1,13,5,55,,,0,0,3,1,1,0,0,0,0,0,,0,1,1
21164,1,0,0,0,1,1,1,13,11,26,11,30,0,0,2,1,0,0,1,0,0,0,0,0,1,1
21165,1,0,0,0,1,1,0,14,9,42,5,42,0,0,2,1,0,0,0,0,0,0,0,0,1,1
21167,1,0,0,0,1,1,0,14,7,33,,,0,1,2,0,0,0,0,0,0,0,0,0,1,1
21168,1,0,0,0,1,1,0,12,11,34,9,43,0,0,2,1,1,0,1,0,0,0,0,0,1,1
21169,1,0,0,0,1,1,0,11,7,39,9,40,0,0,2,1,0,0,1,0,0,0,0,0,1,1
21175,1,0,0,0,1,0,1,12,7,30,7,36,0,1,2,0,0,0,0,0,0,0,0,0,1,1
21177,1,0,0,0,1,0,0,12,0,43,2,43,0,0,2,1,0,0,0,0,0,0,0,0,1,1
21180,1,0,0,0,1,0,1,14,3,45,3,50,0,0,2,1,0,0,0,40,1,0,0,0,1,1
21186,1,0,0,0,1,1,0,14,5,32,0,48,1,0,2,1,1,0,1,0,0,0,0,0,1,1
21187,1,0,0,0,1,1,1,14,11,40,11,40,0,0,2,1,0,0,0,0,0,0,0,0,1,1
21188,1,0,0,0,1,1,0,12,5,39,5,40,1,0,2,1,0,0,1,0,0,0,0,0,1,1
21189,1,0,0,0,1,1,1,14,6,44,5,59,0,0,2,1,0,0,1,0,0,0,0,0,1,1
21191,1,0,0,0,1,1,1,11,8,37,9,35,0,0,2,1,0,0,0,0,0,0,0,0,1,1
21193,1,0,0,0,1,1,1,15,10,49,11,51,1,0,2,1,0,0,1,0,0,0,0,0,1,1
21195,1,0,0,0,1,0,0,15,5,40,4,45,0,0,2,1,0,0,0,0,0,0,0,0,1,1
21200,1,0,0,0,1,0,1,12,8,37,9,37,0,0,2,1,0,0,0,0,0,0,0,0,1,1
21202,1,0,0,0,1,0,0,13,5,35,7,47,1,0,2,1,0,0,0,0,0,0,0,0,1,1
21204,1,0,0,0,1,1,1,12,5,40,5,48,0,0,2,1,0,0,1,0,0,0,0,0,1,1
21205,1,0,0,0,1,1,0,14,3,42,4,41,1,0,2,1,0,0,1,0,0,0,0,0,1,1
21208,1,0,0,0,1,1,0,16,3,34,2,38,1,0,2,1,0,0,1,0,0,0,0,0,1,1
21209,1,0,0,0,1,1,0,12,5,42,5,40,0,0,2,1,0,0,0,0,0,0,0,0,1,1
21211,1,0,0,0,1,1,0,12,5,35,5,58,0,0,2,1,0,0,1,0,0,0,0,0,1,1
21214,1,0,0,0,1,0,0,13,,,6,40,0,0,2,1,0,0,0,0,0,0,0,0,1,1
21218,1,0,0,0,1,0,0,13,5,38,5,42,0,0,2,1,0,0,0,0,0,0,0,0,1,1
21220,1,0,0,0,1,0,0,15,,,,,0,1,3,1,0,0,0,0,0,0,0,0,1,1
21221,1,0,0,0,1,0,0,13,,,,,0,0,2,1,1,0,0,6,1,0,0,0,1,1
21224,1,0,0,0,1,1,0,12,7,42,11,56,0,0,2,1,0,0,1,0,0,0,0,0,1,1
21225,1,0,0,0,1,1,0,13,11,31,,,0,0,2,1,0,0,1,0,0,0,0,0,1,1
21227,1,0,0,0,1,1,0,16,5,37,,,0,0,2,0,0,0,1,0,0,0,0,0,1,1
21228,1,0,0,0,1,1,1,13,5,34,5,36,0,0,2,1,0,0,1,0,0,0,0,0,1,1
21229,1,0,0,0,1,1,0,15,5,39,9,38,0,0,1,1,0,0,0,35,1,0,0,0,1,1
21230,1,0,0,0,1,1,0,13,5,30,5,32,0,0,2,1,0,0,1,0,0,0,0,0,1,1
21231,1,0,0,0,1,1,1,16,,,5,46,0,0,3,1,1,0,1,25,1,0,0,0,1,1
21232,1,0,0,0,1,1,1,11,8,32,4,32,0,0,2,1,0,0,1,0,0,0,0,0,1,1
21238,1,0,0,0,1,1,0,14,11,53,11,47,0,0,2,1,0,0,1,0,0,0,0,0,1,1
21239,1,0,0,0,1,0,0,10,8,30,3,31,0,0,2,1,0,0,0,0,0,0,0,0,1,1
21240,1,0,0,0,1,0,1,15,3,45,3,55,0,1,3,1,1,0,0,0,0,0,0,0,1,1
21244,1,0,0,0,1,0,0,11,7,31,9,34,0,0,2,1,0,0,0,0,0,0,0,0,1,1
21246,1,0,0,0,1,0,0,14,,,,,1,0,2,1,0,0,0,0,0,0,0,0,1,1
21248,1,0,0,0,1,0,0,16,8,36,3,63,0,0,2,1,0,0,0,0,0,0,0,0,1,1
21249,1,0,0,0,1,0,0,12,5,36,5,36,0,1,2,0,0,0,0,0,0,0,0,0,1,1
21250,1,0,0,0,1,0,0,12,9,42,,,0,0,2,1,0,0,0,0,0,0,0,0,1,1
21255,1,0,0,0,1,1,1,13,6,49,3,41,0,0,2,1,0,0,1,0,0,0,0,0,1,1
21256,1,0,0,0,1,1,1,14,11,46,11,46,0,0,2,1,0,0,0,0,0,0,0,0,1,1
21257,1,0,0,0,1,1,0,12,11,43,9,42,0,1,2,1,0,0,0,0,0,0,0,0,1,1
21259,1,0,0,0,1,1,1,15,3,37,4,41,0,0,2,1,0,0,1,0,0,0,0,0,1,1
21260,1,0,0,0,1,1,1,12,11,40,5,46,0,0,2,1,0,0,0,0,0,0,0,0,1,1
21262,1,0,0,0,1,1,0,16,8,40,2,49,0,0,2,1,0,0,1,0,0,0,0,0,1,1
21267,1,0,0,0,1,1,0,13,11,31,11,32,1,0,2,1,0,0,1,0,0,0,0,0,1,1
21270,1,0,0,0,1,0,0,14,6,38,5,39,0,1,3,1,0,0,0,0,0,0,0,0,1,1
21271,1,0,0,0,1,0,1,13,1,33,5,60,0,0,2,1,0,0,0,20,1,0,0,0,1,1
21272,1,0,0,0,1,0,0,12,5,51,,,0,0,2,1,0,0,0,0,0,0,0,0,1,1
21274,1,0,0,0,1,0,1,13,5,36,5,36,1,0,2,1,0,0,0,20,1,0,0,0,1,1
21275,1,0,0,0,1,0,1,13,,49,,,1,0,2,1,0,0,0,0,0,0,0,0,1,1
21276,1,0,0,0,1,0,0,17,1,35,4,48,1,0,1,1,0,0,0,0,0,0,0,0,1,1
21281,1,0,0,0,1,0,1,16,9,32,,42,0,,,,,,,,,,,0,1,1
21282,1,0,0,0,1,0,0,15,2,38,5,33,0,0,2,1,0,0,0,0,0,0,0,0,1,1
21283,1,0,0,0,1,0,1,14,,,11,,0,0,3,1,0,0,0,0,0,0,0,0,1,1
21284,1,0,0,0,1,1,1,15,5,40,5,45,0,1,2,0,0,0,0,0,0,0,0,0,1,1
21285,1,0,0,0,1,1,1,12,7,38,5,36,0,0,2,1,0,0,1,0,0,0,0,0,1,1
21286,1,0,0,0,1,1,0,12,11,42,9,39,0,0,2,1,0,0,0,0,0,0,0,0,1,1
21287,1,0,0,0,1,1,0,12,9,45,7,56,0,0,2,1,0,0,1,0,0,0,0,0,1,1
21288,1,0,0,0,1,1,0,11,5,43,5,45,1,0,2,1,0,0,1,0,0,0,0,0,1,1
21294,1,0,0,0,1,1,0,13,5,37,1,39,0,0,2,1,0,0,0,0,0,0,0,0,1,1
21296,1,0,0,0,1,1,0,12,5,30,5,43,1,0,2,1,0,0,1,0,0,0,0,0,1,1
21297,1,0,0,0,1,1,0,13,8,38,6,48,0,0,2,1,0,0,1,0,0,0,0,0,1,1
21304,1,0,0,0,1,0,1,13,8,32,6,32,0,0,2,1,0,0,0,0,0,0,0,0,1,1
21307,1,0,0,0,1,0,0,12,8,35,11,38,0,0,2,1,0,0,0,0,0,0,0,0,1,1
21308,1,0,0,0,1,0,1,12,,42,,50,0,0,2,1,0,0,0,0,0,0,0,0,1,1
21309,1,0,0,0,1,0,0,13,5,31,5,45,0,0,2,1,0,0,0,0,0,0,0,0,1,1
21310,1,0,0,0,1,0,0,11,7,32,11,36,0,0,2,1,0,0,0,0,0,0,0,0,1,1
21311,1,0,0,0,1,0,0,15,0,45,,,0,0,2,1,0,0,0,0,0,0,0,0,1,1
