"year","activity","sex","age_group","hours"
1947,"work","all","14-17",6.19204401528067
1947,"work","all","18-24",24.7620112283527
1947,"work","all","25-54",27.6885862590738
1947,"work","all","55-64",23.0244761047859
1947,"work","all","65+",10.2771917458514
1947,"work","female","10-13",0
1947,"work","female","14+",11.0476122783808
1947,"work","female","14-17",3.33640891733309
1947,"work","female","18-24",16.995630479593
1947,"work","female","25-54",12.5356303470581
1947,"work","female","55-64",8.50214238776739
1947,"work","female","65+",2.99491958737737
1947,"work","male","10-13",0
1947,"work","male","14+",35.7606457422174
1947,"work","male","14-17",9.00316580107498
1947,"work","male","18-24",32.9308031353243
1947,"work","male","25-54",43.233145078979
1947,"work","male","55-64",37.3344049907079
1947,"work","male","65+",18.1877834940306
1948,"work","all","10-13",0
1948,"work","all","14+",23.1885309786291
1948,"work","all","14-17",6.28658027819401
1948,"work","all","18-24",24.6109640344956
1948,"work","all","25-54",27.6181882180071
1948,"work","all","55-64",22.9834717427766
1948,"work","all","65+",10.1272349712495
1948,"work","female","10-13",0
1948,"work","female","14+",11.0913072496169
1948,"work","female","14-17",3.40519047945257
1948,"work","female","18-24",16.9286825404455
1948,"work","female","25-54",12.611364804109
1948,"work","female","55-64",8.65248530768356
1948,"work","female","65+",3.00286279337231
1948,"work","male","10-13",0
1948,"work","male","14+",35.650484323289
1948,"work","male","14-17",9.11753384442981
1948,"work","male","18-24",32.705203275148
1948,"work","male","25-54",43.0543436297189
1948,"work","male","55-64",37.1455926953646
1948,"work","male","65+",17.9121691690907
1949,"work","all","10-13",0
1949,"work","all","14+",22.2330174242216
1949,"work","all","14-17",6.08912263439984
1949,"work","all","18-24",23.5579751486379
1949,"work","all","25-54",26.4882006061154
1949,"work","all","55-64",22.0268172115771
1949,"work","all","65+",9.58248506688495
1949,"work","female","10-13",0
1949,"work","female","14+",10.6981403875139
1949,"work","female","14-17",3.31608748498027
1949,"work","female","18-24",16.2415083194383
1949,"work","female","25-54",12.1979575993462
1949,"work","female","55-64",8.44553478339494
1949,"work","female","65+",2.88912796745824
1949,"work","male","10-13",0
1949,"work","male","14+",34.1469487587943
1949,"work","male","14-17",8.80832821320953
1949,"work","male","18-24",31.2800415502295
1949,"work","male","25-54",41.2264103616282
1949,"work","male","55-64",35.4865342011027
1949,"work","male","65+",16.939746854381
1950,"work","all","10-13",0
1950,"work","all","14+",22.2940835419227
1950,"work","all","14-17",6.09714664487205
1950,"work","all","18-24",23.9435733511489
1950,"work","all","25-54",26.588117436967
1950,"work","all","55-64",21.92067759873
1950,"work","all","65+",9.30213893661798
1950,"work","female","10-13",0
1950,"work","female","14+",10.6295998494596
1950,"work","female","14-17",3.30857218657139
1950,"work","female","18-24",16.1096736197656
1950,"work","female","25-54",12.1495035901088
1950,"work","female","55-64",8.5410497135049
1950,"work","female","65+",2.84642907356275
1950,"work","male","10-13",0
1950,"work","male","14+",34.3742556791642
1950,"work","male","14-17",8.8262940556745
1950,"work","male","18-24",32.2259709636433
1950,"work","male","25-54",41.5188608620803
1950,"work","male","55-64",35.2182996145903
1950,"work","male","65+",16.440158235351
1951,"work","all","10-13",0
1951,"work","all","14+",23.4219991771248
1951,"work","all","14-17",6.35807380280652
1951,"work","all","18-24",26.0480673824786
1951,"work","all","25-54",27.9640517911813
1951,"work","all","55-64",22.6033182272638
1951,"work","all","65+",9.28630183933827
1951,"work","female","10-13",0
1951,"work","female","14+",11.1104449175963
1951,"work","female","14-17",3.4496541747859
1951,"work","female","18-24",16.9006361127902
1951,"work","female","25-54",12.7110395053955
1951,"work","female","55-64",9.18697899692361
1951,"work","female","65+",2.99146857239417
1951,"work","male","10-13",0
1951,"work","male","14+",36.2115397090524
1951,"work","male","14-17",9.20608108725783
1951,"work","male","18-24",35.7195104305567
1951,"work","male","25-54",43.768324848697
1951,"work","male","55-64",36.0487315737737
1951,"work","male","65+",16.3058866035753
1952,"work","all","10-13",0
1952,"work","all","14+",23.5761931556466
1952,"work","all","14-17",6.27791976031672
1952,"work","all","18-24",26.9864115995347
1952,"work","all","25-54",28.1650823112677
1952,"work","all","55-64",22.6790584530084
1952,"work","all","65+",9.01048274841834
1952,"work","female","10-13",0
1952,"work","female","14+",11.268933362079
1952,"work","female","14-17",3.42898548764619
1952,"work","female","18-24",17.2381307535975
1952,"work","female","25-54",12.9136963006863
1952,"work","female","55-64",9.59503765110929
1952,"work","female","65+",3.05423478476512
1952,"work","male","10-13",0
1952,"work","male","14+",36.4005467070286
1952,"work","male","14-17",9.0692144847757
1952,"work","male","18-24",37.2934595079483
1952,"work","male","25-54",43.9989331250297
1952,"work","male","55-64",35.9008264957455
1952,"work","male","65+",15.7097606793394
1953,"work","all","10-13",0
1953,"work","all","14+",23.4202827201731
1953,"work","all","14-17",6.17346565942967
1953,"work","all","18-24",27.239310733918
1953,"work","all","25-54",28.0000886371271
1953,"work","all","55-64",22.6595525945511
1953,"work","all","65+",8.67277837694363
1953,"work","female","10-13",0
1953,"work","female","14+",11.3486497256808
1953,"work","female","14-17",3.41002433533542
1953,"work","female","18-24",17.3425141981953
1953,"work","female","25-54",13.0302864399179
1953,"work","female","55-64",9.95487311564605
1953,"work","female","65+",3.09024447579456
1953,"work","male","10-13",0
1953,"work","male","14+",36.0393564778241
1953,"work","male","14-17",8.88248873789884
1953,"work","male","18-24",37.7037298376462
1953,"work","male","25-54",43.5721268194321
1953,"work","male","55-64",35.6050377129782
1953,"work","male","65+",15.0063664471696
1954,"work","all","10-13",0
1954,"work","all","14+",22.3061241237276
1954,"work","all","14-17",5.78676251305977
1954,"work","all","18-24",26.2635729702067
1954,"work","all","25-54",26.7342422257811
1954,"work","all","55-64",21.7369203219952
1954,"work","all","65+",7.99386023981655
1954,"work","female","10-13",0
1954,"work","female","14+",10.9577770097934
1954,"work","female","14-17",3.23376144503986
1954,"work","female","18-24",16.6790786905898
1954,"work","female","25-54",12.626473404535
1954,"work","female","55-64",9.89020966300073
1954,"work","female","65+",2.9900905937512
1954,"work","male","10-13",0
1954,"work","male","14+",34.2077477651854
1954,"work","male","14-17",8.29086789757669
1954,"work","male","18-24",36.3981117774711
1954,"work","male","25-54",41.4383386055734
1954,"work","male","55-64",33.9087806884814
1954,"work","male","65+",13.7206969405365
1955,"work","all","10-13",0
1955,"work","all","14+",22.7207311264246
1955,"work","all","14-17",5.72839768344963
1955,"work","all","18-24",26.8689351095338
1955,"work","all","25-54",27.3564482602157
1955,"work","all","55-64",22.3807245422147
1955,"work","all","65+",7.93187030850683
1955,"work","female","10-13",0
1955,"work","female","14+",11.3604688477365
1955,"work","female","14-17",3.25345857896463
1955,"work","female","18-24",17.2145603884744
1955,"work","female","25-54",13.1563615069254
1955,"work","female","55-64",10.5239826550162
1955,"work","female","65+",3.11135287185497
1955,"work","male","10-13",0
1955,"work","male","14+",34.6734616895285
1955,"work","male","14-17",8.15727303642418
1955,"work","male","18-24",37.0777029455462
1955,"work","male","25-54",42.1860303881657
1955,"work","male","55-64",34.6643760937124
1955,"work","male","65+",13.49791494793
1956,"work","all","10-13",0
1956,"work","all","14+",22.7564166834147
1956,"work","all","14-17",5.53923015602914
1956,"work","all","18-24",26.8471903003213
1956,"work","all","25-54",27.5682222398701
1956,"work","all","55-64",22.6580632998763
1956,"work","all","65+",7.75841313478878
1956,"work","female","10-13",0
1956,"work","female","14+",11.5547478684792
1956,"work","female","14-17",3.19280144460703
1956,"work","female","18-24",17.2830609698814
1956,"work","female","25-54",13.4682234451738
1956,"work","female","55-64",10.9857999371413
1956,"work","female","65+",3.1873394403666
1956,"work","male","10-13",0
1956,"work","male","14+",34.5802769828078
1956,"work","male","14-17",7.84325488122861
1956,"work","male","18-24",36.9608675359255
1956,"work","male","25-54",42.3226705057935
1956,"work","male","55-64",34.8512899829967
1956,"work","male","65+",13.0837116163918
1957,"work","all","10-13",0
1957,"work","all","14+",22.2107637716446
1957,"work","all","14-17",5.0800387383229
1957,"work","all","18-24",26.1149598275868
1957,"work","all","25-54",27.1619275260201
1957,"work","all","55-64",22.4622918864632
1957,"work","all","65+",7.38268655849687
1957,"work","female","10-13",0
1957,"work","female","14+",11.4258695057149
1957,"work","female","14-17",2.96527542402989
1957,"work","female","18-24",16.7975291545984
1957,"work","female","25-54",13.4501432857305
1957,"work","female","55-64",11.2065479078337
1957,"work","female","65+",3.17282834646202
1957,"work","male","10-13",0
1957,"work","male","14+",33.629998543512
1957,"work","male","14-17",7.15772781442511
1957,"work","male","18-24",35.9680935842636
1957,"work","male","25-54",41.5387978065597
1957,"work","male","55-64",34.3182826457142
1957,"work","male","65+",12.3315306768691
1958,"work","all","10-13",0
1958,"work","all","14+",21.1830086412689
1958,"work","all","14-17",4.6449391978188
1958,"work","all","18-24",24.5762248919053
1958,"work","all","25-54",26.1542304266118
1958,"work","all","55-64",21.6875117284446
1958,"work","all","65+",6.86457199936824
1958,"work","female","10-13",0
1958,"work","female","14+",11.0389720457809
1958,"work","female","14-17",2.74666288318997
1958,"work","female","18-24",15.8054915971507
1958,"work","female","25-54",13.1246570459953
1958,"work","female","55-64",11.1141457655505
1958,"work","female","65+",3.08324175848103
1958,"work","male","10-13",0
1958,"work","male","14+",31.9585601898504
1958,"work","male","14-17",6.51096305152042
1958,"work","male","18-24",33.8515418349365
1958,"work","male","25-54",39.8434415073001
1958,"work","male","55-64",32.917407874854
1958,"work","male","65+",11.3502704422027
1959,"work","all","10-13",0
1959,"work","all","14+",21.3082266469343
1959,"work","all","14-17",4.5504443698498
1959,"work","all","18-24",24.0814306059263
1959,"work","all","25-54",26.5907273222587
1959,"work","all","55-64",22.0315476657533
1959,"work","all","65+",6.73117648495379
1959,"work","female","10-13",0
1959,"work","female","14+",11.2557247030675
1959,"work","female","14-17",2.72984370021861
1959,"work","female","18-24",15.5381246538672
1959,"work","female","25-54",13.5269284101816
1959,"work","female","55-64",11.5791719212909
1959,"work","female","65+",3.15699193631935
1959,"work","male","10-13",0
1959,"work","male","14+",32.0229233054616
1959,"work","male","14-17",6.341097187385
1959,"work","male","18-24",33.1165427149656
1959,"work","male","25-54",40.3441520835065
1959,"work","male","55-64",33.2252871891188
1959,"work","male","65+",11.0102616227294
1960,"work","all","10-13",0
1960,"work","all","14+",21.4421651586208
1960,"work","all","14-17",4.54442447997465
1960,"work","all","18-24",23.5032898733366
1960,"work","all","25-54",26.9938486922744
1960,"work","all","55-64",22.3541456447435
1960,"work","all","65+",6.60323498915099
1960,"work","female","10-13",0
1960,"work","female","14+",11.4707190089047
1960,"work","female","14-17",2.76411166494756
1960,"work","female","18-24",15.1894643068123
1960,"work","female","25-54",13.9093213034557
1960,"work","female","55-64",12.0311276894872
1960,"work","female","65+",3.23121924377503
1960,"work","male","10-13",0
1960,"work","male","14+",32.1083631531265
1960,"work","male","14-17",6.29641558481573
1960,"work","male","18-24",32.2960113181041
1960,"work","male","25-54",40.7980763927998
1960,"work","male","55-64",33.5012887124458
1960,"work","male","65+",10.6779020146014
1961,"work","all","10-13",0
1961,"work","all","14+",21.0905797455317
1961,"work","all","14-17",4.01402833615879
1961,"work","all","18-24",22.7169088289787
1961,"work","all","25-54",26.8858409057924
1961,"work","all","55-64",22.5979875301688
1961,"work","all","65+",6.31782909551839
1961,"work","female","10-13",0
1961,"work","female","14+",11.4238252277811
1961,"work","female","14-17",2.38510811215042
1961,"work","female","18-24",14.7664721142346
1961,"work","female","25-54",14.0339304446035
1961,"work","female","55-64",12.3965323402773
1961,"work","female","65+",3.1555959536714
1961,"work","male","10-13",0
1961,"work","male","14+",31.4574599468205
1961,"work","male","14-17",5.61507477425302
1961,"work","male","18-24",31.1360942740591
1961,"work","male","25-54",40.4681676483536
1961,"work","male","55-64",33.6565711959268
1961,"work","male","65+",10.1799878690989
1962,"work","all","10-13",0
1962,"work","all","14+",21.1326174214725
1962,"work","all","14-17",3.64491702821431
1962,"work","all","18-24",22.7239511963964
1962,"work","all","25-54",27.2002788298065
1962,"work","all","55-64",23.0597897338081
1962,"work","all","65+",6.1447326648224
1962,"work","female","10-13",0
1962,"work","female","14+",11.5651695905124
1962,"work","female","14-17",2.10256059822069
1962,"work","female","18-24",14.7464854238982
1962,"work","female","25-54",14.3634316068681
1962,"work","female","55-64",12.8762721968797
1962,"work","female","65+",3.13370754979508
1962,"work","male","10-13",0
1962,"work","male","14+",31.4201940084993
1962,"work","male","14-17",5.15902733445382
1962,"work","male","18-24",31.182642005264
1962,"work","male","25-54",40.7906201294936
1962,"work","male","55-64",34.1418566858447
1962,"work","male","65+",9.86143232701354
1963,"work","all","10-13",0
1963,"work","all","14+",20.9741243662485
1963,"work","all","14-17",3.40238165587404
1963,"work","all","18-24",22.6814061670195
1963,"work","all","25-54",27.3096763041645
1963,"work","all","55-64",23.3132683411997
1963,"work","all","65+",5.4025592835671
1963,"work","female","10-13",0
1963,"work","female","14+",11.6060034962009
1963,"work","female","14-17",2.21430526740649
1963,"work","female","18-24",15.1715383757381
1963,"work","female","25-54",14.2418859660804
1963,"work","female","55-64",13.9803519284913
1963,"work","female","65+",2.82472887636726
1963,"work","male","10-13",0
1963,"work","male","14+",31.073489016593
1963,"work","male","14-17",4.56727430564985
1963,"work","male","18-24",30.654594915773
1963,"work","male","25-54",41.1692234716013
1963,"work","male","55-64",33.5092963804398
1963,"work","male","65+",8.61827701492284
1964,"work","all","10-13",0
1964,"work","all","14+",20.9133629708126
1964,"work","all","14-17",3.43150588524951
1964,"work","all","18-24",22.6113001426551
1964,"work","all","25-54",27.5318626800185
1964,"work","all","55-64",22.9647335382267
1964,"work","all","65+",5.43783912071971
1964,"work","female","10-13",0
1964,"work","female","14+",11.7395648216056
1964,"work","female","14-17",2.11423733632014
1964,"work","female","18-24",15.2183044197014
1964,"work","female","25-54",14.7278519834564
1964,"work","female","55-64",13.3262105644834
1964,"work","female","65+",3.08986369311485
1964,"work","male","10-13",0
1964,"work","male","14+",30.828990043124
1964,"work","male","14-17",4.72149116371619
1964,"work","male","18-24",30.4706065479497
1964,"work","male","25-54",41.1360458835285
1964,"work","male","55-64",33.535828582217
1964,"work","male","65+",8.39770292218397
1965,"work","all","10-13",0
1965,"work","all","14+",21.3595700199956
1965,"work","all","14-17",3.36183333068869
1965,"work","all","18-24",23.1290270358373
1965,"work","all","25-54",28.0834360256277
1965,"work","all","55-64",23.7079461176892
1965,"work","all","65+",5.49773036574151
1965,"work","female","10-13",0
1965,"work","female","14+",12.0692052080016
1965,"work","female","14-17",1.86912831742431
1965,"work","female","18-24",15.3451983427404
1965,"work","female","25-54",15.1357628149192
1965,"work","female","55-64",14.1989710587038
1965,"work","female","65+",3.10063772325997
1965,"work","male","10-13",0
1965,"work","male","14+",31.4325392435688
1965,"work","male","14-17",4.82183526802429
1965,"work","male","18-24",31.4146186318433
1965,"work","male","25-54",41.8651280022694
1965,"work","male","55-64",34.1778871645014
1965,"work","male","65+",8.55118998748904
1966,"work","all","10-13",0
1966,"work","all","14+",21.5977591599846
1966,"work","all","14-17",3.76163036740645
1966,"work","all","18-24",23.6809808943673
1966,"work","all","25-54",28.4310708333153
1966,"work","all","55-64",23.7642369927567
1966,"work","all","65+",5.31059868273766
1966,"work","female","10-13",0
1966,"work","female","14+",12.2940302476402
1966,"work","female","14-17",2.25319920607655
1966,"work","female","18-24",16.1843380054429
1966,"work","female","25-54",15.3242594244683
1966,"work","female","55-64",14.324440753273
1966,"work","female","65+",2.86219861657197
1966,"work","male","10-13",0
1966,"work","male","14+",31.7140306208797
1966,"work","male","14-17",5.23521153680785
1966,"work","male","18-24",31.6713355626651
1966,"work","male","25-54",42.4075186395343
1966,"work","male","55-64",34.1989236898003
1966,"work","male","65+",8.46192927150114
1967,"work","all","10-13",0
1967,"work","all","14+",21.3237668559726
1967,"work","all","14-17",3.89428722797351
1967,"work","all","18-24",23.4544474645488
1967,"work","all","25-54",28.3436295825663
1967,"work","all","55-64",23.0027383152561
1967,"work","all","65+",4.76138281917124
1967,"work","female","10-13",0
1967,"work","female","14+",12.2315254661616
1967,"work","female","14-17",2.37937629421491
1967,"work","female","18-24",16.6578861992743
1967,"work","female","25-54",15.5410610353316
1967,"work","female","55-64",13.1786637596764
1967,"work","female","65+",2.20630699544132
1967,"work","male","10-13",0
1967,"work","male","14+",31.237883709095
1967,"work","male","14-17",5.37239095407929
1967,"work","male","18-24",30.7081536343133
1967,"work","male","25-54",42.0205671375456
1967,"work","male","55-64",33.905084675758
1967,"work","male","65+",8.08411301785518
1968,"work","all","10-13",0
1968,"work","all","14+",21.1810776784362
1968,"work","all","14-17",3.81437518947099
1968,"work","all","18-24",23.18487069027
1968,"work","all","25-54",28.1632486195138
1968,"work","all","55-64",23.0989293707006
1968,"work","all","65+",4.96716100408461
1968,"work","female","10-13",0
1968,"work","female","14+",12.4267107952568
1968,"work","female","14-17",2.42256895641437
1968,"work","female","18-24",16.7012359523571
1968,"work","female","25-54",15.6148082321467
1968,"work","female","55-64",13.9967226992
1968,"work","female","65+",2.69635872182029
1968,"work","male","10-13",0
1968,"work","male","14+",30.7525069807165
1968,"work","male","14-17",5.17070700662512
1968,"work","male","18-24",30.1137545236692
1968,"work","male","25-54",41.5929768120421
1968,"work","male","55-64",33.2401878702081
1968,"work","male","65+",7.95066230042107
1969,"work","all","10-13",0
1969,"work","all","14+",21.2343569947532
1969,"work","all","14-17",4.10222031779054
1969,"work","all","18-24",23.1909671129433
1969,"work","all","25-54",28.26422824896
1969,"work","all","55-64",23.1551895414641
1969,"work","all","65+",5.05721931418416
1969,"work","female","10-13",0
1969,"work","female","14+",12.709075150298
1969,"work","female","14-17",2.69335744072811
1969,"work","female","18-24",17.16316172652
1969,"work","female","25-54",15.934142074041
1969,"work","female","55-64",14.2257953884044
1969,"work","female","65+",2.84553983473368
1969,"work","male","10-13",0
1969,"work","male","14+",30.580973120176
1969,"work","male","14-17",5.47349789788582
1969,"work","male","18-24",29.641276150705
1969,"work","male","25-54",41.484371534122
1969,"work","male","55-64",33.1434378740714
1969,"work","male","65+",7.99284761594485
1970,"work","all","10-13",0
1970,"work","all","14+",20.5142936609953
1970,"work","all","14-17",4.06496117910531
1970,"work","all","18-24",22.2122892346267
1970,"work","all","25-54",27.4193862844658
1970,"work","all","55-64",22.5366994816157
1970,"work","all","65+",4.82768965285573
1970,"work","female","10-13",0
1970,"work","female","14+",12.4667459698191
1970,"work","female","14-17",2.89042528785204
1970,"work","female","18-24",16.7132235132565
1970,"work","female","25-54",15.6501345927035
1970,"work","female","55-64",14.0954981525282
1970,"work","female","65+",2.68995680484298
1970,"work","male","10-13",0
1970,"work","male","14+",29.362574153057
1970,"work","male","14-17",5.20676774254252
1970,"work","male","18-24",28.1046500415976
1970,"work","male","25-54",40.0614009812109
1970,"work","male","55-64",32.0164990238536
1970,"work","male","65+",7.69411766537233
1971,"work","all","10-13",0
1971,"work","all","14+",20.2204697904664
1971,"work","all","14-17",3.80904752608398
1971,"work","all","18-24",21.1811041251373
1971,"work","all","25-54",27.3736851294872
1971,"work","all","55-64",22.6512206667936
1971,"work","all","65+",4.41976341798751
1971,"work","female","10-13",0
1971,"work","female","14+",12.3854933156053
1971,"work","female","14-17",2.79372053594993
1971,"work","female","18-24",15.6996730134578
1971,"work","female","25-54",15.8607770667277
1971,"work","female","55-64",14.3779632423328
1971,"work","female","65+",2.45263445589525
1971,"work","male","10-13",0
1971,"work","male","14+",28.827654414447
1971,"work","male","14-17",4.79538232250983
1971,"work","male","18-24",27.0229247153097
1971,"work","male","25-54",39.7167840252991
1971,"work","male","55-64",31.9562604028543
1971,"work","male","65+",7.0762256798206
1972,"work","all","10-13",0
1972,"work","all","14+",20.4398690984514
1972,"work","all","14-17",4.076511111844
1972,"work","all","18-24",22.3292916641226
1972,"work","all","25-54",27.4528690610253
1972,"work","all","55-64",22.3320471651086
1972,"work","all","65+",4.39950164954663
1972,"work","female","10-13",0
1972,"work","female","14+",12.7482324616576
1972,"work","female","14-17",3.07869933949839
1972,"work","female","18-24",16.7796196880559
1972,"work","female","25-54",16.2432036379961
1972,"work","female","55-64",14.1266956060458
1972,"work","female","65+",2.59630898004131
1972,"work","male","10-13",0
1972,"work","male","14+",28.8825161255783
1972,"work","male","14-17",5.04514581628001
1972,"work","male","18-24",28.2122160959145
1972,"work","male","25-54",39.4462209381673
1972,"work","male","55-64",31.5744214564424
1972,"work","male","65+",6.85201819034524
1973,"work","all","10-13",0
1973,"work","all","14+",20.6407845788766
1973,"work","all","14-17",4.56693107829311
1973,"work","all","18-24",23.5951558170099
1973,"work","all","25-54",27.5990541459528
1973,"work","all","55-64",21.6578919944574
1973,"work","all","65+",4.05063512054307
1973,"work","female","10-13",0
1973,"work","female","14+",12.945882940579
1973,"work","female","14-17",3.34745487763824
1973,"work","female","18-24",17.6076344242569
1973,"work","female","25-54",16.5495113816016
1973,"work","female","55-64",13.7768426999348
1973,"work","female","65+",2.20298922954474
1973,"work","male","10-13",0
1973,"work","male","14+",29.0808577771207
1973,"work","male","14-17",5.74991407425291
1973,"work","male","18-24",29.9085421645304
1973,"work","male","25-54",39.3969702550886
1973,"work","male","55-64",30.5481209300998
1973,"work","male","65+",6.58170148220366
1974,"work","all","10-13",0
1974,"work","all","14+",20.3296992374021
1974,"work","all","14-17",4.70534509005801
1974,"work","all","18-24",23.303957154855
1974,"work","all","25-54",27.2817808312317
1974,"work","all","55-64",20.9243120795675
1974,"work","all","65+",3.73090393570685
1974,"work","female","10-13",0
1974,"work","female","14+",13.0036732535706
1974,"work","female","14-17",3.55648632651268
1974,"work","female","18-24",17.9118214353833
1974,"work","female","25-54",16.7725857453024
1974,"work","female","55-64",13.0582735846514
1974,"work","female","65+",2.03950745894721
1974,"work","male","10-13",0
1974,"work","male","14+",28.3599464512073
1974,"work","male","14-17",5.81904036458385
1974,"work","male","18-24",28.9596112082375
1974,"work","male","25-54",38.4793473152524
1974,"work","male","55-64",29.8107026685548
1974,"work","male","65+",6.06469183154249
1975,"work","all","10-13",0
1975,"work","all","14+",19.5351420479562
1975,"work","all","14-17",4.19441460584225
1975,"work","all","18-24",21.5034474266054
1975,"work","all","25-54",26.6725997252405
1975,"work","all","55-64",19.8335272460094
1975,"work","all","65+",3.56000398596553
1975,"work","female","10-13",0
1975,"work","female","14+",12.8864620520444
1975,"work","female","14-17",3.26305244013214
1975,"work","female","18-24",17.1928616723987
1975,"work","female","25-54",16.8520911128978
1975,"work","female","55-64",13.1210366477109
1975,"work","female","65+",1.94737969166146
1975,"work","male","10-13",0
1975,"work","male","14+",26.8193090822633
1975,"work","male","14-17",5.09663715511272
1975,"work","male","18-24",26.0010618064916
1975,"work","male","25-54",37.114207475757
1975,"work","male","55-64",27.4278902149057
1975,"work","male","65+",5.80128714869632
1976,"work","all","10-13",0
1976,"work","all","14+",19.7557426935801
1976,"work","all","14-17",4.19397596266341
1976,"work","all","18-24",21.7334038815056
1976,"work","all","25-54",27.1234956154829
1976,"work","all","55-64",19.5419701784218
1976,"work","all","65+",3.43144288786197
1976,"work","female","10-13",0
1976,"work","female","14+",13.1896325143068
1976,"work","female","14-17",3.54742936677288
1976,"work","female","18-24",17.2262731302955
1976,"work","female","25-54",17.497544100169
1976,"work","female","55-64",12.732218160248
1976,"work","female","65+",2.01649321983721
1976,"work","male","10-13",0
1976,"work","male","14+",26.9456062669649
1976,"work","male","14-17",4.8198559270772
1976,"work","male","18-24",26.4116917307938
1976,"work","male","25-54",37.3359054660418
1976,"work","male","55-64",27.2576677438013
1976,"work","male","65+",5.41237094126415
1977,"work","all","10-13",0
1977,"work","all","14+",20.1459351949422
1977,"work","all","14-17",4.36271686916122
1977,"work","all","18-24",22.5350392773564
1977,"work","all","25-54",27.6425868450899
1977,"work","all","55-64",19.5864687864692
1977,"work","all","65+",3.15520116879044
1977,"work","female","10-13",0
1977,"work","female","14+",13.5445463837592
1977,"work","female","14-17",3.57712297456201
1977,"work","female","18-24",17.7528919574458
1977,"work","female","25-54",18.1336301013727
1977,"work","female","55-64",12.5634639453825
1977,"work","female","65+",1.92066235615992
1977,"work","male","10-13",0
1977,"work","male","14+",27.3712526193753
1977,"work","male","14-17",5.12266899632847
1977,"work","male","18-24",27.4732238669669
1977,"work","male","25-54",37.7082158533268
1977,"work","male","55-64",27.5554174169651
1977,"work","male","65+",4.8962600845
1978,"work","all","10-13",0
1978,"work","all","14+",20.7430675523518
1978,"work","all","14-17",4.80735399797131
1978,"work","all","18-24",22.9228147012212
1978,"work","all","25-54",28.4398392144969
1978,"work","all","55-64",20.174542422747
1978,"work","all","65+",3.17199649387438
1978,"work","female","10-13",0
1978,"work","female","14+",14.3127171322847
1978,"work","female","14-17",3.89218906688098
1978,"work","female","18-24",18.437114672141
1978,"work","female","25-54",19.2850232693905
1978,"work","female","55-64",13.1911773398604
1978,"work","female","65+",1.92721665314369
1978,"work","male","10-13",0
1978,"work","male","14+",27.7780580625601
1978,"work","male","14-17",5.692031939924
1978,"work","male","18-24",27.5311991109118
1978,"work","male","25-54",38.1089727332768
1978,"work","male","55-64",28.1100534414651
1978,"work","male","65+",4.94047311329366
1979,"work","all","10-13",0
1979,"work","all","14+",20.8789842084606
1979,"work","all","14-17",5.0802749190231
1979,"work","all","18-24",23.5413268285794
1979,"work","all","25-54",28.4112370103823
1979,"work","all","55-64",19.7876540507064
1979,"work","all","65+",3.2454407515645
1979,"work","female","10-13",0
1979,"work","female","14+",14.5999512979185
1979,"work","female","14-17",4.32044765244144
1979,"work","female","18-24",19.2198751501717
1979,"work","female","25-54",19.5230275522638
1979,"work","female","55-64",13.0562957006665
1979,"work","female","65+",1.95057652563976
1979,"work","male","10-13",0
1979,"work","male","14+",27.7463410502566
1979,"work","male","14-17",5.81428017972311
1979,"work","male","18-24",27.9584401317933
1979,"work","male","25-54",37.7770657457481
1979,"work","male","55-64",27.4479032542414
1979,"work","male","65+",5.09874336918268
1980,"work","all","10-13",0
1980,"work","all","14+",20.4105840048265
1980,"work","all","14-17",4.45185738614893
1980,"work","all","18-24",22.4697550663507
1980,"work","all","25-54",27.9825551401733
1980,"work","all","55-64",18.9561474393221
1980,"work","all","65+",3.23828325109434
1980,"work","female","10-13",0
1980,"work","female","14+",14.6395573648744
1980,"work","female","14-17",3.6577752453184
1980,"work","female","18-24",18.5252421613079
1980,"work","female","25-54",20.0369388190369
1980,"work","female","55-64",12.528959073035
1980,"work","female","65+",1.92921401248958
1980,"work","male","10-13",0
1980,"work","male","14+",26.7203495764148
1980,"work","male","14-17",5.21842235425243
1980,"work","male","18-24",26.4812732523816
1980,"work","male","25-54",36.3354097189821
1980,"work","male","55-64",26.280836681731
1980,"work","male","65+",5.1259162344223
1981,"work","all","10-13",0
1981,"work","all","14+",20.1958089584153
1981,"work","all","14-17",4.03043592238646
1981,"work","all","18-24",22.0122762198863
1981,"work","all","25-54",27.6763284508123
1981,"work","all","55-64",18.7411602099772
1981,"work","all","65+",3.17454951096648
1981,"work","female","10-13",0
1981,"work","female","14+",14.6773137712032
1981,"work","female","14-17",3.50041823986119
1981,"work","female","18-24",18.2580814152021
1981,"work","female","25-54",20.0506007613032
1981,"work","female","55-64",12.8211266736039
1981,"work","female","65+",1.96216455856226
1981,"work","male","10-13",0
1981,"work","male","14+",26.222842158635
1981,"work","male","14-17",4.54119443439705
1981,"work","male","18-24",25.8178275523102
1981,"work","male","25-54",35.6760045563276
1981,"work","male","55-64",25.4778744710285
1981,"work","male","65+",4.92361506978025
1982,"work","all","10-13",0
1982,"work","all","14+",20.1652048423872
1982,"work","all","14-17",3.51944836248469
1982,"work","all","18-24",21.4614214031743
1982,"work","all","25-54",27.7178141079061
1982,"work","all","55-64",18.7982089725545
1982,"work","all","65+",3.12877907725969
1982,"work","female","10-13",0
1982,"work","female","14+",14.876695384582
1982,"work","female","14-17",3.29897726786279
1982,"work","female","18-24",18.1393544475234
