"year","school_id","student_id","treated","pair","m_ahim","boy","ole5","educav","educem","zakaibag","lagscore","semrel","semarab","att18","att20","att22","att24","awr18","awr20","awr22","awr24","achv_math","achv_eng","achv_hib"
2001,24,261,1,7,2,1,0,15,14,0,75,1,0,1,1,1,1,1,1,1,1,0,1,1
2001,23,262,0,11,2,0,0,12,12,0,67.4285736083984,0,0,0,0,0,0,0,0,0,0,0,1,1
2001,25,263,1,4,4,1,0,11,8,0,78.5,0,1,0,0,0,0,0,0,0,0,0,0,0
2001,23,264,0,11,2,0,0,8,8,0,43,0,0,1,1,1,0,1,1,0,0,0,1,0
2001,24,266,1,7,2,1,0,14,16,1,75,1,0,1,1,1,1,1,1,1,1,1,1,1
2001,23,267,0,11,2,1,0,10,12,0,49,0,0,0,0,0,0,0,0,0,0,0,1,0
2001,23,268,0,11,1,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,37,269,1,16,1,1,0,14,12,0,52.3333320617676,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,24,270,1,7,2,1,0,11,11,1,71.625,1,0,1,1,1,1,1,1,1,1,1,1,1
2001,24,272,1,7,3,1,0,12,11,0,43.7999992370605,1,0,1,0,0,0,0,0,0,0,1,0,0
2001,23,273,0,11,2,1,0,10,10,0,75.4000015258789,0,0,0,0,0,0,0,0,0,0,0,0,1
2001,20,274,1,5,6,1,0,11,11,1,72.2222213745117,1,0,1,1,1,1,1,1,1,1,1,1,1
2001,24,275,1,7,2,1,0,11,11,1,76.375,1,0,1,1,1,1,1,1,1,1,0,1,0
2001,31,276,0,4,2,1,0,9,8,0,86.3333358764648,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,23,277,0,11,1,0,0,12,12,1,56.1666679382324,0,0,1,1,1,1,1,1,1,1,0,1,1
2001,24,278,1,7,2,1,0,12,8,0,77,1,0,1,1,1,1,1,1,1,0,1,1,1
2001,24,280,1,7,3,1,0,11,11,1,61.875,1,0,1,1,1,1,1,1,1,1,1,1,1
2001,18,281,0,8,6,0,0,12,8,0,77.2857131958008,1,0,1,1,1,1,1,1,1,1,0,1,1
2001,23,282,0,11,5,0,0,11,12,0,71.7142868041992,0,0,1,1,1,0,1,1,1,0,0,1,1
2001,25,283,1,4,9,0,0,8,8,1,74.0999984741211,0,1,1,1,1,1,1,1,1,1,1,1,1
2001,23,284,0,11,2,0,0,12,12,0,63,0,0,0,0,0,0,0,0,0,0,0,1,0
2001,23,285,0,11,3,1,0,12,12,1,74,0,0,1,1,1,1,1,1,1,1,1,1,1
2001,28,286,0,5,6,0,0,10,12,0,78,0,0,0,0,0,0,0,0,0,0,0,0,1
2001,28,287,0,5,3,0,0,10,12,0,45.7999992370605,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,33,288,0,19,2,1,0,14,14,1,77.125,0,0,1,1,1,1,1,1,1,1,1,1,1
2001,31,289,0,4,1,0,0,10,10,0,80.25,0,0,1,1,1,1,1,1,1,0,1,1,1
2001,24,290,1,7,4,1,0,11,8,1,68.125,1,0,1,1,1,1,1,1,1,1,1,1,1
2001,23,291,0,11,2,1,0,12,12,0,59.5,0,0,1,1,1,1,1,1,1,0,0,1,1
2001,23,292,0,11,2,1,0,14,12,0,54.5714302062988,0,0,1,0,0,0,1,0,0,0,0,1,0
2001,18,293,0,8,3,0,0,12,12,1,93.2222213745117,1,0,1,1,1,1,1,1,1,1,1,1,1
2001,25,294,1,4,4,1,0,10,12,0,68.6666641235352,0,1,0,0,0,0,0,0,0,0,1,0,0
2001,24,295,1,7,2,1,0,10,10,1,61.8571434020996,1,0,1,1,1,1,1,1,1,1,0,1,1
2001,28,296,0,5,2,1,0,8,10,0,60,0,0,0,0,0,0,0,0,0,0,1,0,0
2001,31,297,0,4,1,0,0,12,15,0,65.8000030517578,0,0,0,0,0,0,0,0,0,0,0,1,1
2001,23,299,0,11,2,1,0,8,8,0,66,0,0,1,0,0,0,1,0,0,0,1,0,1
2001,28,300,0,5,3,1,0,12,8,0,66,0,0,1,1,1,1,1,1,1,0,1,0,0
2001,23,302,0,11,2,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,24,303,1,7,2,1,0,20,25,1,79.5625,1,0,1,1,1,1,1,1,1,1,1,1,1
2001,31,307,0,4,1,1,0,18,15,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,30,308,0,20,1,0,0,14,12,1,79.4000015258789,0,0,1,1,1,1,1,1,1,1,1,1,1
2001,35,309,1,7,3,1,0,12,10,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,18,310,0,8,3,0,0,12,12,0,79.4285736083984,1,0,1,1,1,1,1,1,1,1,0,1,1
2001,23,312,0,11,2,0,0,8,8,0,56.7142868041992,0,0,1,1,1,1,1,1,1,1,0,0,0
2001,28,313,0,5,4,1,0,12,17,0,68.3333358764648,0,0,0,0,0,0,0,0,0,0,0,1,0
2001,25,314,1,4,3,1,0,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2001,24,315,1,7,2,1,0,11,11,1,82.7777786254883,1,0,1,1,1,1,1,1,1,1,1,1,1
2001,27,316,0,10,3,1,0,11,11,1,74.5714263916016,1,0,1,1,1,1,1,1,1,1,1,0,1
2001,20,317,1,5,2,1,0,12,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2001,31,318,0,4,1,0,0,11,10,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,31,319,0,4,2,0,0,10,10,0,76.3333358764648,0,0,1,0,0,0,1,0,0,0,0,1,1
2001,18,320,0,8,2,0,0,12,10,1,73.5,1,0,1,1,1,1,1,1,1,1,0,1,1
2001,23,322,0,11,2,1,0,10,10,0,52.4285697937012,0,0,0,0,0,0,0,0,0,0,0,1,1
2001,31,323,0,4,3,1,0,9,11,0,50.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,31,324,0,4,1,1,0,18,15,0,82.25,0,0,0,0,0,0,0,0,0,0,1,1,1
2001,31,325,0,4,2,1,0,10,14,0,77.4000015258789,0,0,1,0,0,0,0,0,0,0,0,1,1
2001,31,326,0,4,2,1,0,11,11,0,71.4444427490234,0,0,1,1,0,0,1,1,0,0,0,1,0
2001,31,327,0,4,3,1,0,3,3,0,71,0,0,0,0,0,0,0,0,0,0,0,1,0
2001,20,328,1,5,2,1,0,11,11,1,66,1,0,1,1,1,1,1,1,1,0,1,0,1
2001,24,329,1,7,1,1,0,8,8,0,49,1,0,0,0,0,0,0,0,0,0,0,0,0
2001,31,330,0,4,2,1,0,15,15,0,43,0,0,0,0,0,0,0,0,0,0,0,1,0
2001,39,331,1,12,2,0,0,11,11,1,78,1,0,1,1,1,1,1,1,1,1,1,1,1
2001,30,332,0,20,1,0,0,12,12,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,28,334,0,5,4,1,0,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2001,28,336,0,5,3,0,0,8,12,0,47.3333320617676,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,28,337,0,5,2,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,27,339,0,10,2,1,0,12,12,1,79.125,1,0,1,1,1,1,1,1,1,1,1,1,1
2001,30,340,0,20,2,1,0,12,12,0,32.3333320617676,0,0,0,0,0,0,0,0,0,0,0,1,0
2001,28,341,0,5,3,1,0,12,12,0,58.6666679382324,0,0,0,0,0,0,0,0,0,0,1,0,1
2001,31,342,0,4,3,1,0,3,3,0,86.2857131958008,0,0,0,0,0,0,0,0,0,0,0,1,1
2001,30,343,0,20,2,0,0,10,11,1,70.5,0,0,1,1,1,0,1,1,1,0,0,1,1
2001,29,344,0,17,3,0,0,11,11,0,63.5,1,0,0,0,0,0,0,0,0,0,0,0,1
2001,27,345,0,10,3,1,0,11,10,1,83.4285736083984,1,0,1,1,1,1,1,1,1,1,1,1,1
2001,31,346,0,4,2,0,0,11,11,0,84.5999984741211,0,0,0,0,0,0,0,0,0,0,0,1,0
2001,31,347,0,4,2,0,0,11,11,0,83.75,0,0,1,0,0,0,1,0,0,0,1,0,0
2001,30,348,0,20,2,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,30,350,0,20,2,1,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,30,351,0,20,2,0,0,12,12,0,51,0,0,1,1,1,1,1,1,1,1,0,1,0
2001,29,353,0,17,3,0,0,11,11,0,75.4285736083984,1,0,1,1,0,0,1,0,0,0,1,0,1
2001,28,355,0,5,1,1,0,8,8,0,60.5999984741211,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,28,356,0,5,2,1,0,11,11,0,79.3333358764648,0,0,1,1,0,0,0,0,0,0,1,1,1
2001,28,357,0,5,2,0,0,10,12,0,60,0,0,0,0,0,0,0,0,0,0,0,0,1
2001,28,358,0,5,2,0,0,8,8,0,55.75,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,28,359,0,5,1,0,0,12,12,0,80.5,0,0,1,0,0,0,0,0,0,0,1,1,1
2001,29,360,0,17,3,0,0,11,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2001,28,361,0,5,2,1,0,8,12,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,32,362,0,13,2,0,0,12,12,0,48,0,0,0,0,0,0,0,0,0,0,0,1,0
2001,28,363,0,5,3,0,0,10,12,0,69.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,33,364,0,19,1,1,0,12,14,1,82.2857131958008,0,0,1,1,1,1,1,1,1,1,1,1,1
2001,33,365,0,19,1,0,0,12,13,1,85.625,0,0,1,1,1,1,1,1,1,1,1,1,1
2001,28,366,0,5,2,0,0,13,12,0,89,0,0,0,0,0,0,0,0,0,0,0,1,1
2001,27,367,0,10,3,1,0,8,8,1,60.5999984741211,1,0,1,1,1,1,1,1,1,1,0,1,1
2001,26,368,1,19,2,1,0,11,12,1,75.2857131958008,0,0,1,1,1,1,1,1,1,1,1,1,1
2001,31,369,0,4,2,1,0,10,11,0,84.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,18,370,0,8,10,0,0,10,13,1,75.7142868041992,1,0,1,1,1,1,1,1,1,1,1,1,1
2001,28,371,0,5,1,1,0,8,10,0,56.7999992370605,0,0,0,0,0,0,0,0,0,0,0,0,1
2001,28,372,0,5,2,1,0,8,12,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,27,373,0,10,3,1,0,11,11,0,52.5999984741211,1,0,1,1,1,1,1,1,1,0,0,0,0
2001,32,374,0,13,1,1,0,11,12,0,71.3333358764648,0,0,0,0,0,0,0,0,0,0,0,0,1
2001,28,375,0,5,3,0,0,11,10,0,66.5999984741211,0,0,1,0,0,0,0,0,0,0,1,1,1
2001,31,376,0,4,2,0,0,12,16,0,68.2857131958008,0,0,1,1,0,0,1,1,0,0,0,0,0
2001,33,377,0,19,2,0,0,12,12,0,58.1666679382324,0,0,1,1,1,1,1,1,1,1,0,1,1
2001,28,378,0,5,2,0,0,10,12,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,30,379,0,20,2,1,0,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,32,380,0,13,1,0,0,10,10,0,66.6666641235352,0,0,1,1,1,0,1,1,1,0,0,1,0
2001,28,383,0,5,1,1,0,12,12,1,100,0,0,1,1,1,1,1,1,1,1,0,1,1
2001,18,384,0,8,8,0,0,12,12,1,93.3000030517578,1,0,1,1,1,1,1,1,1,1,1,1,1
2001,32,385,0,13,3,0,0,10,12,1,59.3333320617676,0,0,1,1,1,0,1,1,1,0,1,1,1
2001,31,386,0,4,1,0,0,12,16,0,59,0,0,0,0,0,0,0,0,0,0,0,1,0
2001,36,387,1,8,1,1,0,12,12,1,62,0,0,1,1,1,1,1,1,1,1,1,1,1
2001,12,388,0,1,7,1,0,3,4,0,72.25,0,1,1,1,1,1,1,1,1,1,1,1,0
2001,12,389,0,1,4,1,0,9,8,0,68,0,1,1,1,1,1,1,1,0,0,1,1,1
2001,11,390,1,17,2,1,0,10,12,1,83.4285736083984,0,1,1,1,1,1,1,1,1,1,1,1,1
2001,11,391,1,17,4,1,0,8,14,1,74.7142868041992,0,1,1,1,1,1,1,1,1,1,0,1,1
2001,12,392,0,1,5,1,0,4,4,0,50.5,0,1,1,1,1,1,1,1,1,1,1,0,1
2001,11,432,1,17,5,1,0,14,12,0,62.3333320617676,0,1,1,1,1,0,1,1,1,0,1,0,1
2001,11,433,1,17,1,1,0,12,15,0,72.5,0,1,0,0,0,0,0,0,0,0,0,0,0
2001,39,434,1,12,4,0,0,12,10,1,91,1,0,1,1,1,1,1,1,1,1,1,1,1
2001,7,436,0,12,5,0,0,8,7,0,75.6666641235352,0,1,1,1,1,0,1,1,1,1,1,1,1
2001,15,437,0,7,3,0,0,12,12,1,68,1,0,1,1,1,1,1,1,1,1,0,1,1
2001,10,438,1,15,2,1,0,10,11,0,59.7777786254883,0,0,1,1,1,1,1,0,0,0,1,1,1
2001,39,439,1,12,3,0,0,11,12,0,48.75,1,0,1,1,1,1,1,1,1,1,0,1,0
2001,30,442,0,20,2,0,0,12,12,0,54.3333320617676,0,0,1,1,1,0,1,1,1,0,0,0,1
2001,6,443,0,18,3,1,0,12,10,0,70,0,1,1,1,1,0,1,1,1,0,1,1,1
2001,12,444,0,1,11,1,0,4,4,0,71,0,1,1,1,1,1,1,1,1,1,1,0,1
2001,24,445,1,7,2,1,0,21,14,1,79.1999969482422,1,0,1,1,1,1,1,1,1,1,1,1,1
2001,11,446,1,17,3,1,0,9,9,1,78.4000015258789,0,1,1,1,1,1,1,1,1,1,1,1,1
2001,12,447,0,1,5,1,0,4,4,0,57.25,0,1,1,1,1,1,1,1,1,1,1,0,1
2001,39,448,1,12,7,0,0,10,8,0,49.125,1,0,1,1,1,1,1,1,1,1,0,0,0
2001,9,449,0,16,13,1,0,4,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2001,9,450,0,16,1,1,0,8,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2001,14,451,1,3,6,0,0,1,8,0,67,0,1,1,1,0,0,1,1,0,0,1,0,1
2001,14,453,1,3,12,0,0,7,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2001,14,454,1,3,5,0,0,8,8,0,62.7999992370605,0,1,1,1,1,1,1,1,1,1,1,1,1
2001,9,456,0,16,3,1,0,8,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2001,32,457,0,13,2,1,0,11,8,0,55.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,9,459,0,16,5,1,0,8,7,1,87,0,1,1,1,1,1,1,1,1,1,1,1,1
2001,9,460,0,16,7,0,0,12,5,0,43.5,0,1,0,0,0,0,0,0,0,0,0,0,0
2001,10,461,1,15,1,1,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,9,462,0,16,6,1,0,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2001,9,463,0,16,4,1,0,8,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2001,9,464,0,16,9,0,0,3,7,0,32,0,1,0,0,0,0,0,0,0,0,0,0,0
2001,9,465,0,16,8,0,0,4,7,1,86.5,0,1,1,1,1,0,1,1,1,1,1,1,1
2001,9,467,0,16,8,1,0,5,7,1,79,0,1,1,1,1,1,1,1,1,1,1,1,1
2001,9,468,0,16,4,0,0,11,6,1,82.6666641235352,0,1,1,1,1,1,1,1,1,1,1,1,1
2001,9,469,0,16,10,1,0,5,4,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1
2001,9,470,0,16,6,1,0,8,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2001,9,471,0,16,5,1,0,8,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2001,9,472,0,16,10,0,0,6,3,0,98,0,1,0,0,0,0,0,0,0,0,0,0,0
2001,14,473,1,3,5,1,0,12,8,0,65.3333358764648,0,1,1,1,1,1,1,1,1,1,0,0,1
2001,14,474,1,3,7,0,0,8,3,0,57,0,1,1,1,1,1,1,1,1,1,0,0,1
2001,14,475,1,3,7,0,0,18,10,0,61.3333320617676,0,1,1,1,1,1,1,1,1,1,1,1,0
2001,9,476,0,16,11,1,0,8,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2001,14,477,1,3,7,0,0,12,10,0,59.5,0,1,1,1,1,1,1,1,1,1,0,1,1
2001,9,478,0,16,13,1,0,4,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2001,14,479,1,3,4,0,0,8,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2001,9,480,0,16,5,1,0,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2001,9,481,0,16,7,1,0,5,6,0,95,0,1,1,1,1,1,1,1,1,1,1,1,1
2001,9,483,0,16,5,0,0,10,9,0,64,0,1,1,1,1,0,1,1,1,0,1,0,1
2001,39,485,1,12,3,0,0,12,10,1,77.5999984741211,1,0,1,1,1,1,1,1,1,1,1,1,1
2001,9,486,0,16,6,0,0,8,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2001,9,487,0,16,12,0,0,3,7,1,81.5,0,1,1,1,1,1,1,1,1,1,1,1,1
2001,9,488,0,16,8,1,0,10,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2001,32,489,0,13,2,0,0,16,16,0,79.3333358764648,0,0,1,1,1,1,1,1,1,0,0,1,0
2001,9,490,0,16,8,0,0,7,3,1,55.6666679382324,0,1,1,1,1,0,1,1,1,0,1,1,1
2001,10,491,1,15,2,0,0,12,12,1,72.2222213745117,0,0,1,1,1,1,1,1,1,1,1,1,1
2001,9,492,0,16,12,1,0,8,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2001,14,494,1,3,14,0,0,9,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2001,9,495,0,16,4,1,0,4,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2001,14,497,1,3,6,1,0,13,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2001,9,498,0,16,5,0,0,8,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2001,9,499,0,16,10,0,0,9,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2001,9,500,0,16,7,0,0,9,7,0,21,0,1,0,0,0,0,0,0,0,0,0,0,0
2001,14,503,1,3,8,1,0,8,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2001,14,504,1,3,6,0,0,12,7,0,58.5,0,1,1,1,1,1,1,1,1,1,0,0,1
2001,9,505,0,16,12,0,0,10,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2001,9,506,0,16,3,1,0,7,4,0,51,0,1,1,1,0,0,1,1,0,0,1,1,1
2001,9,508,0,16,9,0,0,2,7,0,49,0,1,0,0,0,0,0,0,0,0,0,0,0
2001,9,510,0,16,10,0,0,6,6,1,66.5,0,1,1,1,1,0,1,1,1,1,1,1,1
2001,14,512,1,3,3,0,0,9,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2001,14,514,1,3,4,0,0,12,12,0,65,0,1,1,1,1,1,1,1,1,1,1,0,0
2001,14,515,1,3,3,0,0,8,10,0,49,0,1,1,1,1,0,1,1,1,0,0,0,1
2001,14,516,1,3,2,1,0,8,10,0,58.3333320617676,0,1,1,1,1,1,1,1,1,1,0,1,1
2001,14,517,1,3,3,1,0,8,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2001,14,518,1,3,3,0,0,8,10,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2001,6,519,0,18,6,1,0,10,12,1,84.5,0,1,1,1,1,0,1,1,1,1,1,1,1
2001,25,524,1,4,10,0,0,8,12,1,63,0,1,1,1,1,1,1,1,1,1,1,1,1
2001,25,525,1,4,6,1,0,9,9,0,79.2857131958008,0,1,1,1,1,1,1,1,1,1,1,1,1
2001,25,526,1,4,5,0,0,11,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2001,25,527,1,4,5,0,0,17,14,0,60.5,0,1,1,1,1,1,1,1,1,1,1,1,1
2001,25,529,1,4,4,0,0,12,8,0,86,0,1,1,1,1,0,1,1,1,1,1,1,1
2001,25,530,1,4,5,0,0,9,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2001,25,531,1,4,3,1,0,12,12,0,57.3333320617676,0,1,1,1,1,0,1,1,1,0,1,1,1
2001,25,533,1,4,8,0,0,10,8,1,72.4000015258789,0,1,1,1,1,1,1,1,1,1,1,1,1
2001,25,534,1,4,9,0,0,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2001,25,535,1,4,3,1,0,8,12,0,63.1666679382324,0,1,1,1,1,1,1,1,1,1,1,1,1
2001,25,536,1,4,6,0,0,10,12,0,89,0,1,1,0,0,0,1,0,0,0,1,1,1
2001,25,537,1,4,4,0,0,12,12,1,84,0,1,1,1,1,1,1,1,1,1,1,1,1
2001,25,538,1,4,3,1,0,10,8,0,75.3333358764648,0,1,0,0,0,0,0,0,0,0,1,0,0
2001,25,539,1,4,8,0,0,12,8,1,86,0,1,1,1,1,1,1,1,1,1,1,1,1
2001,25,540,1,4,6,1,0,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2001,25,541,1,4,4,0,0,8,12,1,58.6666679382324,0,1,1,1,1,0,1,1,1,0,1,1,1
2001,25,543,1,4,8,1,0,10,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2001,25,544,1,4,5,1,0,8,9,0,40,0,1,0,0,0,0,0,0,0,0,0,0,0
2001,25,545,1,4,4,1,0,15,9,0,85,0,1,1,1,1,1,1,1,1,1,1,1,1
2001,32,546,0,13,1,0,0,8,11,0,61.5,0,0,1,0,0,0,1,0,0,0,0,1,1
2001,25,547,1,4,5,0,0,13,12,1,60.5,0,1,1,1,0,0,1,1,0,0,1,1,1
2001,25,548,1,4,4,1,0,8,8,1,90.5,0,1,1,1,1,1,1,1,1,1,1,1,1
2001,25,549,1,4,5,0,0,9,8,1,64.1999969482422,0,1,1,1,1,1,1,1,1,1,1,1,1
2001,25,551,1,4,4,0,0,9,8,1,67.5999984741211,0,1,1,1,1,0,1,1,1,1,1,1,1
2001,25,552,1,4,5,0,0,8,8,1,67.4000015258789,0,1,1,1,1,0,1,1,1,1,1,1,1
2001,25,553,1,4,4,1,0,10,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2001,25,554,1,4,4,1,0,8,8,0,70.5,0,1,1,1,1,0,1,1,0,0,1,1,1
2001,25,555,1,4,4,0,0,8,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2001,25,556,1,4,5,1,0,8,8,0,62,0,1,0,0,0,0,0,0,0,0,0,0,0
2001,25,557,1,4,8,0,0,8,2,1,88.5,0,1,1,1,1,1,1,1,1,1,1,1,1
2001,25,558,1,4,5,0,0,12,12,1,68.6666641235352,0,1,1,1,1,0,1,1,1,1,1,1,1
2001,25,559,1,4,4,0,0,8,12,1,69.9000015258789,0,1,1,1,1,1,1,1,1,1,1,1,1
2001,25,561,1,4,9,0,0,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2001,25,562,1,4,3,1,0,9,8,0,78.7272720336914,0,1,1,1,1,1,1,1,1,1,1,1,1
2001,25,563,1,4,21,0,0,12,8,0,53.6666679382324,0,1,0,0,0,0,0,0,0,0,1,1,0
2001,25,564,1,4,12,1,0,8,2,0,67.5,0,1,0,0,0,0,0,0,0,0,0,0,0
2001,18,565,0,8,9,0,0,12,12,1,86.9000015258789,1,0,1,1,1,1,1,1,1,1,1,1,1
2001,25,566,1,4,2,0,0,12,12,1,65.5999984741211,0,1,1,1,1,1,1,1,1,1,1,1,1
2001,25,567,1,4,4,1,0,9,9,0,80.4545440673828,0,1,1,1,1,1,1,1,1,1,1,1,1
2001,25,568,1,4,4,1,0,8,8,0,80,0,1,0,0,0,0,0,0,0,0,0,0,0
2001,15,569,0,7,7,0,0,12,12,1,87.0999984741211,1,0,1,1,1,1,1,1,1,1,1,1,1
2001,25,570,1,4,3,1,0,9,12,0,85,0,1,1,1,1,1,1,1,1,1,1,1,1
2001,25,571,1,4,5,1,0,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2001,25,572,1,4,5,0,0,9,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2001,25,573,1,4,4,0,0,8,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2001,25,574,1,4,7,0,0,8,8,0,55,0,1,0,0,0,0,0,0,0,0,0,0,0
2001,25,575,1,4,4,1,0,9,12,0,75.875,0,1,1,1,1,1,1,1,1,1,1,1,1
2001,25,576,1,4,3,0,0,8,17,0,66.8000030517578,0,1,1,1,0,0,1,1,1,1,1,0,1
2001,25,577,1,4,3,0,0,11,9,0,51,0,1,0,0,0,0,0,0,0,0,0,1,0
2001,25,578,1,4,8,0,0,8,15,1,76.8000030517578,0,1,1,1,1,1,1,1,1,1,1,1,1
2001,25,579,1,4,13,0,0,8,2,1,75.0999984741211,0,1,1,1,1,1,1,1,1,1,1,1,1
2001,25,580,1,4,5,0,0,8,12,0,68,0,1,1,1,1,0,1,1,1,0,1,1,1
2001,25,581,1,4,4,0,0,8,12,1,62.625,0,1,1,1,1,1,1,1,1,1,1,1,1
2001,25,582,1,4,3,0,0,8,8,1,68.6999969482422,0,1,1,1,1,1,1,1,1,1,1,1,1
2001,25,583,1,4,7,1,0,10,2,0,49,0,1,0,0,0,0,0,0,0,0,0,0,0
2001,25,584,1,4,5,1,0,10,12,0,79.363639831543,0,1,1,1,1,1,1,1,1,1,1,1,1
2001,25,585,1,4,4,0,0,9,9,0,65.6666641235352,0,1,1,1,0,0,1,1,0,0,1,1,1
2001,25,586,1,4,6,1,0,9,8,0,82.9090881347656,0,1,1,1,1,1,1,1,1,1,1,1,1
2001,25,587,1,4,3,0,0,9,15,1,88.75,0,1,1,1,1,1,1,1,1,1,1,1,1
2001,25,588,1,4,6,1,0,2,2,0,74.1999969482422,0,1,1,1,1,1,1,1,1,1,1,1,1
2001,25,589,1,4,3,1,0,10,8,1,78.4285736083984,0,1,1,1,1,1,1,1,1,1,1,1,1
2001,25,590,1,4,7,0,0,8,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2001,25,591,1,4,4,1,0,8,12,0,49.5,0,1,0,0,0,0,0,0,0,0,0,0,0
2001,25,592,1,4,7,0,0,12,8,0,64.4285736083984,0,1,1,1,1,0,1,1,1,0,1,1,1
2001,25,593,1,4,5,1,0,11,15,0,57.4000015258789,0,1,1,1,1,1,1,1,1,1,1,1,1
2001,25,594,1,4,3,1,0,10,10,1,81.8888854980469,0,1,1,1,1,1,1,1,1,1,1,1,1
2001,25,595,1,4,5,0,0,2,12,1,77.7142868041992,0,1,1,1,1,1,1,1,1,1,1,1,1
2001,25,596,1,4,8,1,0,9,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2001,25,597,1,4,4,0,0,8,8,1,71.9000015258789,0,1,1,1,1,1,1,1,1,1,1,1,1
2001,25,598,1,4,6,1,0,8,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2001,25,599,1,4,4,0,0,20,16,1,90.3846130371094,0,1,1,1,1,1,1,1,1,1,1,1,1
2001,25,601,1,4,2,0,0,8,8,1,77,0,1,1,1,1,0,1,1,1,1,1,1,1
2001,25,602,1,4,6,0,0,8,8,0,78.75,0,1,0,0,0,0,0,0,0,0,0,0,0
2001,25,603,1,4,5,1,0,11,12,0,67.2857131958008,0,1,1,1,1,1,1,1,1,1,1,1,1
