"date","dY_prod","dY_inc","dY","dhours","dLP","dk","dLQ_BLS_interpolated","dLQ_Aaronson_Sullivan","dLQ","alpha","dtfp","dutil","dtfp_util","relativePrice","invShare","dtfp_I","dtfp_C","du_invest","du_consumption","dtfp_I_util","dtfp_C_util"
1971-01-01,13.3405476931568,9.5990461359218,11.4697969145393,1.89690352860445,9.57289338593483,3.84945187450868,-0.663716446894114,,-0.663716446894114,0.302047071271553,9.44637471449333,4.42832202865431,5.01805268583902,-0.831281835042122,0.212335927517714,8.79160387892351,9.62288571396563,13.0758720266632,2.09714353044458,-4.28426814773967,7.52574218352105
1971-04-01,2.52873924183614,3.15205142083403,2.84039533133509,2.34809717231563,0.492298159019455,4.05850672590533,-0.411515719570232,,-0.411515719570232,0.306125403517884,0.254238648108809,0.129845940970191,0.124392707138618,2.72758599695962,0.214668643777803,2.39629745831378,-0.33128853864584,-3.97026314874706,1.25060197682319,6.36656060706084,-1.58189051546903
1971-07-01,3.77165352304196,3.92032842306271,3.84599097305234,-1.03956871086268,4.88555968391502,3.97732909252762,-0.158535216052513,,-0.158535216052513,0.308585584118161,3.44703087859836,-5.3134580741624,8.76048895276076,4.53385635602337,0.214469705454138,7.00851239737402,2.47465604135065,-11.3075781664211,-3.67691117130022,18.3160905637951,6.15156721265087
1971-10-01,0.710465086921097,6.08006890574782,3.39526699633446,4.03843736152432,-0.64317036518986,3.66200274051537,0.0947461933328952,,0.0947461933328952,0.309427613072396,-0.592120203815452,5.16722738817054,-5.759347591986,4.05668640488884,0.22032014228546,2.57079647514078,-1.48588992974805,16.0487687583209,2.09234643641149,-13.4779722831801,-3.57823636615954
1972-01-01,9.493961699844,7.47544540179117,8.48470355081758,4.95551755938344,3.52918599143415,3.33500415328243,0.347847737415563,,0.347847737415563,0.308651490380677,3.78887585457239,2.22832775986872,1.56054809470366,2.31942404012305,0.220517222877991,5.59682694669106,3.277402906568,7.36133014806084,0.776191208693781,-1.76450320136978,2.50121169787422
1972-04-01,11.4416095140218,6.38613847687957,8.91387399545067,2.03718811617968,6.87668587927099,4.12080763807652,0.112814717698129,,0.112814717698129,0.308145854412181,6.15657583130342,3.36380889956959,2.79276693173384,-0.449559383218961,0.219476744186047,5.80568427783165,6.25524366105061,9.91799357051378,1.52082587291675,-4.11230929268213,4.73441778813386
1972-07-01,4.22311420282462,7.78910630215144,6.00611025248803,3.08029718635403,2.925813066134,4.60454889483636,-0.122019472761536,,-0.122019472761536,0.307910705166971,2.54092801858267,0.134325833462277,2.4066021851204,2.00300130503882,0.221260564097342,4.10074412498089,2.09774281994207,1.40019313535114,-0.225340699880363,2.70055098962974,2.32308351982243
1972-10-01,7.93503239453734,12.562490424499,10.2487614095182,3.63190290435931,6.61685850515887,4.87443530637187,-0.357068721120157,,-0.357068721120157,0.307946042645146,6.48133639059958,2.89725976892549,3.58407662167409,5.71307775305418,0.226478428275249,10.9005252735278,5.18744752047358,6.90554676198786,1.72367835704482,3.9949785115399,3.46376916342875
1973-01-01,12.713251361833,9.18123939267925,10.9472453772561,5.30433391339891,5.6429114638572,5.41483324556856,-0.592748179175828,,-0.592748179175828,0.308251866846518,6.01888228480562,1.74423235756957,4.27464992723605,3.43455998647623,0.230397727272727,8.66212745621587,5.22756746973965,2.85268741792212,1.41239143695462,5.80944003829375,3.81517603278503
1973-04-01,5.27949459007875,2.52491310743235,3.90220384875555,4.27692295164057,-0.374719102885024,5.63808384456263,-0.172876750727369,,-0.172876750727369,0.30728385616,-0.67322735479285,1.69662643255114,-2.36985378734399,3.86187586789206,0.228758169934641,2.30521285704547,-1.55666301084659,-0.308069421364311,2.29123960955996,2.61328227840978,-3.84790262040655
1973-07-01,-3.29700250942313,1.09325178337567,-1.10187536302373,2.28365711653673,-3.38553247956046,5.76585670189772,0.247539171900968,,0.247539171900968,0.305042010585508,-4.61977896754463,-0.647080472275624,-3.972698495269,6.66885678245267,0.227950536461175,0.528908333765217,-6.13994844868746,-4.12798651518122,0.380670257857968,4.65689484894644,-6.52061870654543
1973-10-01,3.97926211486688,4.50125520811167,4.24025866148927,2.36744493548429,1.87281372600498,5.38876097566702,0.667175612284865,,0.667175612284865,0.301526330123162,0.495802789901506,-0.628829064831095,1.1246318547326,6.42202873680144,0.221046132133721,5.49826691398138,-0.92376182282006,-3.35246785522204,0.14406628209674,8.85073476920342,-1.0678281049168
1974-01-01,-5.77041944806034,-5.41715524967188,-5.59378734886611,-0.0193484412449152,-5.57443890762119,5.42013941336574,1.0847167567686,,1.0847167567686,0.29673681477291,-7.95137656902857,-4.79589782508638,-3.1554787439422,5.32122548627932,0.219915922228061,-3.80037329294783,-9.12159877922715,-9.60031182772859,-3.44147057004713,5.79993853478076,-5.68012820918003
1974-04-01,0.588148907611341,-2.66422543513301,-1.03803826376083,-0.710089916002943,-0.327948347757889,4.98296970305427,0.785870804893918,,0.785870804893918,0.29531392911664,-2.56298036227959,-5.69079521259691,3.12781485031732,-0.663869222886103,0.220052860431409,-3.08076326371723,-2.41689404083113,-13.4112644388733,-3.51255613596603,10.330501175156,1.0956620951349
1974-07-01,-5.56304276552364,-3.44988569388054,-4.50646422970209,-2.18983378156707,-2.31663044813502,4.68423478159912,0.488778705188864,,0.488778705188864,0.297257673154464,-4.70348555892302,1.76633650316225,-6.46982206208527,-1.82915430391518,0.225628140703518,-6.11993117818598,-4.2907768742708,8.0454822755241,-0.0632134331067069,-14.1654134537101,-4.22756344116409
1974-10-01,-2.79580274413913,-7.02481300335496,-4.91030787374704,-5.92962198541152,1.01931411166447,4.50361338589901,0.192773377110456,,0.192773377110456,0.302568046886345,-2.27189585024495,-7.87458219399107,5.60268634374612,-2.81808596050146,0.213940931031662,-4.48707787662947,-1.66899191612801,-8.97249385794881,-7.57576464598425,4.48541598131934,5.90677272985624
1975-01-01,-7.40467456678218,-7.04528570999869,-7.22498013839044,-12.7350011982621,5.51002105987166,4.00890097693331,-0.102804182169436,,-0.102804182169436,0.3112450503123,0.369371274246524,-9.43046860613261,9.79983988037914,-1.96815462599813,0.214157851912124,-1.17728758481694,0.790867041181194,-17.3129042722371,-7.28234573667858,16.1356166874202,8.07321277785977
1975-04-01,3.16640411267048,3.79104996417841,3.47872703842445,-3.25327289678938,6.73199993521383,2.94808217661705,-0.165913854478461,,-0.165913854478461,0.317668143875968,4.87523528781197,0.653972733858054,4.22126255395392,-4.99486748217232,0.214649681528662,0.952514519965808,5.94738200213813,2.40816152638149,0.17452291789666,-1.45564700641568,5.77285908424147
1975-07-01,8.41725701160279,10.0389471035403,9.22810205757152,4.05568038753543,5.17242167003609,2.45541502120251,-0.229102084060528,,-0.229102084060528,0.321837327577321,5.84281528053531,7.45537345984305,-1.61255817930774,2.59424047889681,0.216971739296929,7.87417889057138,5.27993841167457,12.1068962430826,6.16646852587223,-4.23271735251123,-0.886530114197656
1975-10-01,6.75748943033962,5.05104502821379,5.90426722927671,5.67940337174839,0.224863857528312,2.56285078859523,-0.29239891451418,,-0.29239891451418,0.32375260141629,1.43158986906372,5.78204568522057,-4.35045581615685,0.305381548098366,0.218152157793267,1.67035177349418,1.36497022539581,9.17685706857588,4.83482118884051,-7.5065052950817,-3.46985096344469
1976-01-01,11.4406575460483,10.5673246102585,11.0039910781534,5.73855957827547,5.26543149987795,2.62060522331383,-0.355834561308299,,-0.355834561308299,0.323413965393046,6.5145741765423,6.10229748989933,0.412276686642969,-1.92243930245848,0.220437017994859,5.01591166119388,6.93835096365236,11.4162098496678,4.59968253573562,-6.4002981884739,2.33866842791674
1976-04-01,3.53109637738616,2.97567926820772,3.25338782279694,0.949570996068871,2.30381682672807,2.95692211953919,-0.262716006823993,,-0.262716006823993,0.323471702073927,1.83223035509368,-1.49595153740708,3.32818189250077,-0.713907538804292,0.221396522714526,1.27637946292035,1.99028700172464,-3.94671435695867,-0.79907516570315,5.22309381987902,2.78936216742779
1976-07-01,2.39744150164238,3.54201649930399,2.96972900047319,1.85962797471113,1.11010102576206,3.21130373583969,-0.169413701392429,,-0.169413701392429,0.323925811458961,0.786794588705698,1.0966904512856,-0.309895862579897,0.317149353249487,0.224018158057638,1.03289672801106,0.715747374761577,2.30248181180432,0.748590605406366,-1.26958508379325,-0.0328432306447884
